X,0.04528395061728399 -0.09659259259259279 -0.8475925925925916 0.46028395061728355,-0.07298765432098767 1.1452592592592596 -4.927962962962969 4.599790123456799,-0.07807407407407457 1.2215555555555637 -5.298000000000038 5.1783703703704225,-0.19925925925925875 3.5846666666666547 -20.385555555555467 36.686518518518284,0.592049382716047 -15.406740740740666 129.7652592592585 -354.2199506172814,-0.291358024691337 9.770370370369706 -107.42962962962268 384.3086419752849,-0.20740740740740787 7.000000000000011 -77.14444444444447 274.64814814814815,0.44938271604944074 -17.629629629631975 229.2481481481795 -989.672839506311
0.618,-0.08973097390893803,1.9744838042816846,2.352320006242402,25.410284447105,-279.76948360302765,321.57990084497783,229.59739531188148,-854.624595249937
0.619,-0.0906460824541726,1.9708887644196595,2.3484434705492165,25.394104448910184,-279.6580970302077,321.48422279316054,229.5286718410963,-854.4166392299023
0.62,-0.09156121599999978,1.9672957440000056,2.344569088000031,25.377930879999816,-279.54673907199793,321.3885631999803,229.45996159999999,-854.2087168001196
0.621,-0.09247637427471589,1.9637047425847953,2.340696858126402,25.361763739178336,-279.43540972484584,321.29292206368893,229.39126458734813,-854.0008279578924
0.622,-0.09339155700661705,1.9601157597361039,2.3368267804598832,25.345603025250185,-279.3241089851993,321.19729938253835,229.3225808018963,-853.7929727005245
0.623,-0.09430676392399984,1.9565287950160055,2.3329588545320314,25.329448737019817,-279.21283684950595,321.1016951547803,229.2539102424,-853.5851510253195
0.624,-0.09522199475516036,1.9529438479865733,2.3290930798744016,25.313300873291666,-279.10159331421346,321.0061093786668,229.1852529076148,-853.3773629295812
0.625,-0.09613724922839484,1.9493609182098819,2.32522945601855,25.29715943287019,-278.9903783757695,320.9105420524495,229.11660879629628,-853.1696084106133
0.626,-0.09705252707199985,1.9457800052480052,2.321367982496031,25.281024414559816,-278.87919203062194,320.81499317438033,229.0479779072,-852.9618874657194
0.627,-0.0979678280142714,1.9422011086630175,2.3175086588384017,25.264895817165,-278.7680342752183,320.71946274271124,228.97936023908147,-852.7542000922033
0.628,-0.09888315178350604,1.9386242280169932,2.3136514845772163,25.24877363949019,-278.65690510600643,320.62395075569395,228.91075579069627,-852.5465462873688
