X,-0.8513333333333333 0.44366666666666665,-0.32600000000000007 -0.6069999999999998,0.8106666666666668 -4.585333333333335,0.9620000000000002 -5.342000000000001,0.05933333333333335 0.5253333333333332,-3.533333333333332 29.266666666666655,0.8666666666666667 -12.533333333333335,1.3333333333333333 -17.666666666666664,-0.9999999999999993 11.499999999999993,2.7333333333333325 -40.76666666666665
9.581,-7.712957999999999,-3.7304060000000003,3.1816639999999996,3.8749220000000006,1.0938059999999998,-4.5861999999999945,-4.229800000000003,-4.8919999999999995,1.9190000000000005,-14.578599999999994
9.582,-7.713809333333334,-3.7307320000000006,3.182474666666667,3.875884000000002,1.0938653333333335,-4.5897333333333314,-4.228933333333334,-4.8906666666666645,1.9179999999999993,-14.57586666666666
9.583,-7.714660666666665,-3.7310580000000004,3.183285333333333,3.8768460000000013,1.0939246666666667,-4.593266666666668,-4.228066666666669,-4.889333333333331,1.9169999999999998,-14.573133333333324
9.584,-7.715511999999999,-3.7313840000000003,3.1840959999999994,3.877808000000001,1.0939839999999998,-4.596799999999998,-4.227200000000002,-4.887999999999998,1.9160000000000004,-14.570399999999992
9.585,-7.716363333333334,-3.7317100000000005,3.1849066666666666,3.878770000000002,1.0940433333333335,-4.600333333333335,-4.226333333333335,-4.886666666666663,1.9149999999999991,-14.567666666666657
9.586,-7.717214666666665,-3.7320360000000004,3.185717333333333,3.8797320000000015,1.0941026666666667,-4.603866666666665,-4.225466666666668,-4.885333333333332,1.9139999999999997,-14.564933333333325
9.587,-7.7180659999999985,-3.732362,3.186527999999999,3.880694000000001,1.0941619999999999,-4.607399999999995,-4.224600000000002,-4.883999999999999,1.9130000000000003,-14.562199999999994
9.588,-7.718917333333332,-3.732688,3.1873386666666654,3.8816560000000004,1.0942213333333333,-4.610933333333325,-4.223733333333335,-4.882666666666665,1.9120000000000008,-14.559466666666662
9.589,-7.719768666666665,-3.7330140000000007,3.1881493333333335,3.882618,1.0942806666666667,-4.614466666666669,-4.222866666666668,-4.88133333333333,1.9109999999999996,-14.556733333333327
9.59,-7.7206199999999985,-3.7333400000000005,3.18896,3.883580000000001,1.0943399999999999,-4.6179999999999986,-4.222000000000001,-4.879999999999999,1.9100000000000001,-14.553999999999995
9.591,-7.721471333333332,-3.7336660000000004,3.189770666666666,3.8845420000000006,1.0943993333333333,-4.621533333333328,-4.221133333333336,-4.878666666666666,1.9090000000000007,-14.55126666666666
9.592,-7.722322666666667,-3.7339920000000006,3.1905813333333333,3.885504,1.0944586666666667,-4.625066666666665,-4.220266666666667,-4.877333333333331,1.9079999999999995,-14.548533333333324
9.593,-7.723173999999998,-3.7343180000000005,3.1913919999999996,3.8864659999999995,1.0945179999999999,-4.628599999999995,-4.219400000000002,-4.875999999999998,1.907,-14.545799999999993
9.594,-7.724025333333332,-3.7346440000000003,3.192202666666666,3.887427999999999,1.0945773333333333,-4.632133333333332,-4.218533333333335,-4.874666666666666,1.9060000000000006,-14.543066666666661
9.595,-7.724876666666667,-3.7349700000000006,3.193013333333333,3.8883900000000002,1.0946366666666667,-4.635666666666669,-4.217666666666668,-4.873333333333331,1.9049999999999994,-14.540333333333326
9.596,-7.725727999999998,-3.7352960000000004,3.1938239999999993,3.8893519999999997,1.094696,-4.639199999999999,-4.216800000000001,-4.871999999999998,1.904,-14.537599999999994
9.597,-7.726579333333332,-3.735622,3.1946346666666656,3.890313999999999,1.0947553333333333,-4.642733333333329,-4.215933333333336,-4.870666666666665,1.9030000000000005,-14.534866666666662
9.598,-7.727430666666667,-3.7359480000000005,3.1954453333333337,3.8912760000000004,1.0948146666666667,-4.646266666666666,-4.215066666666667,-4.86933333333333,1.9019999999999992,-14.532133333333324
9.599,-7.728281999999998,-3.7362740000000003,3.196256,3.892238,1.094874,-4.6497999999999955,-4.214200000000002,-4.8679999999999986,1.9009999999999998,-14.529399999999992
9.6,-7.729133333333332,-3.7366,3.1970666666666663,3.8931999999999993,1.0949333333333333,-4.653333333333332,-4.213333333333335,-4.866666666666665,1.9000000000000004,-14.52666666666666
9.601,-7.729984666666667,-3.736926000000001,3.1978773333333335,3.8941620000000006,1.0949926666666667,-4.656866666666669,-4.212466666666668,-4.86533333333333,1.8989999999999991,-14.523933333333325
9.602,-7.730836,-3.7372520000000007,3.1986879999999998,3.895124,1.095052,-4.660399999999999,-4.211600000000001,-4.863999999999997,1.8979999999999997,-14.521199999999993
9.603,-7.731687333333332,-3.7375780000000005,3.199498666666666,3.8960859999999995,1.0951113333333333,-4.663933333333329,-4.210733333333335,-4.862666666666666,1.8970000000000002,-14.518466666666662
9.604,-7.732538666666665,-3.7379040000000003,3.2003093333333323,3.897047999999999,1.0951706666666667,-4.667466666666659,-4.209866666666668,-4.861333333333333,1.8960000000000008,-14.51573333333333
9.605,-7.73339,-3.7382300000000006,3.2011199999999995,3.89801,1.09523,-4.670999999999996,-4.209000000000001,-4.859999999999998,1.8949999999999996,-14.512999999999991
9.606,-7.7342413333333315,-3.7385560000000004,3.201930666666666,3.8989719999999997,1.0952893333333333,-4.674533333333333,-4.208133333333334,-4.8586666666666645,1.8940000000000001,-14.51026666666666
9.607,-7.735092666666665,-3.7388820000000003,3.202741333333332,3.899933999999999,1.0953486666666667,-4.678066666666663,-4.207266666666669,-4.857333333333333,1.8930000000000007,-14.507533333333328
9.608,-7.735944,-3.7392080000000005,3.203552,3.9008960000000004,1.095408,-4.6815999999999995,-4.2064,-4.855999999999998,1.8919999999999995,-14.504799999999992
9.609,-7.7367953333333315,-3.7395340000000004,3.2043626666666665,3.901858,1.0954673333333333,-4.685133333333329,-4.205533333333335,-4.854666666666665,1.891,-14.50206666666666
9.61,-7.737646666666665,-3.73986,3.2051733333333328,3.9028199999999993,1.0955266666666668,-4.688666666666659,-4.204666666666668,-4.853333333333332,1.8900000000000006,-14.499333333333329
9.611,-7.738498,-3.7401860000000005,3.205984,3.9037820000000005,1.095586,-4.692200000000003,-4.203800000000001,-4.851999999999997,1.8889999999999993,-14.49659999999999
9.612,-7.739349333333333,-3.7405120000000003,3.2067946666666662,3.904744,1.0956453333333334,-4.695733333333333,-4.202933333333334,-4.850666666666665,1.888,-14.493866666666658
9.613,-7.740200666666665,-3.740838,3.2076053333333325,3.9057059999999995,1.0957046666666668,-4.699266666666663,-4.202066666666669,-4.849333333333332,1.8870000000000005,-14.491133333333327
9.614,-7.741052,-3.741164000000001,3.2084160000000006,3.9066680000000007,1.095764,-4.7028,-4.2012,-4.847999999999997,1.8859999999999992,-14.488399999999992
9.615,-7.741903333333333,-3.7414900000000006,3.209226666666667,3.90763,1.0958233333333334,-4.70633333333333,-4.200333333333335,-4.846666666666664,1.8849999999999998,-14.48566666666666
9.616,-7.742754666666665,-3.7418160000000005,3.2100373333333323,3.9085919999999996,1.0958826666666668,-4.709866666666667,-4.199466666666668,-4.845333333333333,1.8840000000000003,-14.482933333333328
9.617,-7.743606,-3.7421420000000007,3.2108480000000004,3.909554000000001,1.095942,-4.713400000000004,-4.198600000000001,-4.843999999999998,1.8829999999999991,-14.48019999999999
9.618,-7.744457333333333,-3.7424680000000006,3.2116586666666667,3.9105160000000003,1.0960013333333334,-4.716933333333333,-4.197733333333334,-4.8426666666666645,1.8819999999999997,-14.477466666666658
9.619,-7.745308666666665,-3.7427940000000004,3.212469333333333,3.911478,1.0960606666666668,-4.720466666666663,-4.1968666666666685,-4.841333333333331,1.8810000000000002,-14.474733333333326
9.62,-7.746159999999998,-3.7431200000000002,3.2132799999999992,3.9124399999999993,1.09612,-4.723999999999993,-4.1960000000000015,-4.84,1.8800000000000008,-14.471999999999994
9.621,-7.747011333333333,-3.7434460000000005,3.2140906666666664,3.9134020000000005,1.0961793333333334,-4.72753333333333,-4.1951333333333345,-4.838666666666665,1.8789999999999996,-14.469266666666659
9.622,-7.747862666666666,-3.7437720000000003,3.2149013333333327,3.914364,1.0962386666666668,-4.731066666666667,-4.1942666666666675,-4.837333333333332,1.8780000000000001,-14.466533333333327
9.623,-7.748713999999998,-3.744098,3.215711999999999,3.9153259999999994,1.096298,-4.734599999999997,-4.193400000000002,-4.8359999999999985,1.8770000000000007,-14.463799999999996
9.624,-7.749565333333333,-3.7444240000000004,3.216522666666667,3.9162880000000007,1.0963573333333334,-4.738133333333334,-4.1925333333333334,-4.834666666666664,1.8759999999999994,-14.461066666666657
9.625,-7.750416666666666,-3.7447500000000002,3.2173333333333334,3.91725,1.0964166666666668,-4.741666666666664,-4.191666666666668,-4.833333333333332,1.875,-14.458333333333325
9.626,-7.751267999999998,-3.745076,3.218143999999999,3.9182119999999996,1.096476,-4.745199999999993,-4.190800000000001,-4.831999999999999,1.8740000000000006,-14.455599999999993
9.627,-7.752119333333333,-3.745402000000001,3.218954666666667,3.919174000000001,1.0965353333333334,-4.74873333333333,-4.189933333333334,-4.830666666666664,1.8729999999999993,-14.452866666666658
9.628,-7.752970666666666,-3.7457280000000006,3.219765333333333,3.9201360000000003,1.0965946666666668,-4.752266666666667,-4.189066666666667,-4.829333333333331,1.8719999999999999,-14.450133333333326
9.629,-7.753821999999998,-3.7460540000000004,3.2205759999999994,3.9210979999999998,1.096654,-4.755799999999997,-4.188200000000002,-4.827999999999999,1.8710000000000004,-14.447399999999995
9.63,-7.754673333333333,-3.7463800000000007,3.2213866666666666,3.922060000000001,1.0967133333333334,-4.759333333333334,-4.187333333333335,-4.826666666666664,1.8699999999999992,-14.444666666666656
9.631,-7.755524666666666,-3.7467060000000005,3.222197333333333,3.9230220000000005,1.0967726666666668,-4.762866666666664,-4.186466666666668,-4.825333333333331,1.8689999999999998,-14.441933333333324
9.632,-7.7563759999999995,-3.7470320000000004,3.223007999999999,3.923984,1.096832,-4.766399999999994,-4.185600000000001,-4.823999999999998,1.8680000000000003,-14.439199999999992
9.633,-7.757227333333331,-3.747358,3.2238186666666655,3.9249459999999994,1.0968913333333332,-4.769933333333331,-4.184733333333336,-4.822666666666667,1.8670000000000009,-14.43646666666666
9.634,-7.758078666666666,-3.7476840000000005,3.2246293333333336,3.9259080000000006,1.0969506666666669,-4.773466666666668,-4.183866666666669,-4.821333333333332,1.8659999999999997,-14.433733333333326
9.635,-7.758929999999999,-3.7480100000000003,3.22544,3.92687,1.09701,-4.7769999999999975,-4.183000000000002,-4.8199999999999985,1.8650000000000002,-14.430999999999994
9.636,-7.759781333333331,-3.748336,3.2262506666666653,3.9278319999999995,1.0970693333333332,-4.780533333333327,-4.182133333333335,-4.818666666666665,1.8640000000000008,-14.428266666666662
9.637,-7.760632666666666,-3.7486620000000004,3.2270613333333333,3.928794000000001,1.0971286666666669,-4.784066666666664,-4.181266666666668,-4.81733333333333,1.8629999999999995,-14.425533333333323
9.638,-7.761483999999999,-3.748988,3.2278719999999996,3.9297560000000002,1.097188,-4.787599999999994,-4.180400000000002,-4.815999999999999,1.862,-14.422799999999992
9.639,-7.762335333333331,-3.749314,3.228682666666666,3.9307179999999997,1.0972473333333332,-4.791133333333331,-4.179533333333335,-4.814666666666666,1.8610000000000007,-14.42006666666666
9.64,-7.763186666666666,-3.7496400000000008,3.229493333333333,3.931680000000001,1.0973066666666669,-4.794666666666668,-4.178666666666668,-4.813333333333331,1.8599999999999994,-14.417333333333325
9.641,-7.764037999999999,-3.7499660000000006,3.2303039999999994,3.9326420000000004,1.097366,-4.798199999999998,-4.177800000000001,-4.811999999999998,1.859,-14.414599999999993
9.642,-7.764889333333333,-3.7502920000000004,3.2311146666666657,3.933604,1.0974253333333333,-4.801733333333328,-4.176933333333336,-4.810666666666666,1.8580000000000005,-14.411866666666661
9.643,-7.765740666666666,-3.7506180000000007,3.2319253333333338,3.934566000000001,1.0974846666666669,-4.805266666666665,-4.176066666666667,-4.809333333333331,1.8569999999999993,-14.409133333333326
9.644,-7.766591999999999,-3.7509440000000005,3.232736,3.9355280000000006,1.097544,-4.8088000000000015,-4.175200000000002,-4.807999999999998,1.8559999999999999,-14.40639999999999
9.645,-7.767443333333333,-3.7512700000000003,3.2335466666666663,3.93649,1.0976033333333333,-4.812333333333331,-4.174333333333335,-4.806666666666665,1.8550000000000004,-14.403666666666659
9.646,-7.768294666666666,-3.7515960000000006,3.2343573333333335,3.9374520000000013,1.097662666666667,-4.815866666666668,-4.173466666666668,-4.80533333333333,1.8539999999999992,-14.400933333333324
9.647,-7.769145999999999,-3.7519220000000004,3.235168,3.9384140000000007,1.097722,-4.819399999999998,-4.172600000000001,-4.8039999999999985,1.8529999999999998,-14.398199999999992
9.648,-7.7699973333333325,-3.7522480000000002,3.235978666666666,3.939376,1.0977813333333333,-4.822933333333328,-4.171733333333336,-4.802666666666665,1.8520000000000003,-14.39546666666666
9.649,-7.770848666666664,-3.752574,3.2367893333333324,3.9403379999999997,1.0978406666666667,-4.826466666666658,-4.170866666666669,-4.801333333333332,1.8510000000000009,-14.392733333333329
9.65,-7.771699999999999,-3.7529000000000003,3.2375999999999996,3.941300000000001,1.0979,-4.830000000000002,-4.170000000000002,-4.799999999999997,1.8499999999999996,-14.389999999999993
9.651,-7.7725513333333325,-3.753226,3.238410666666666,3.9422620000000004,1.0979593333333333,-4.833533333333332,-4.169133333333335,-4.798666666666666,1.8490000000000002,-14.387266666666662
9.652,-7.773402666666666,-3.753552,3.239221333333332,3.943224,1.0980186666666667,-4.8370666666666615,-4.1682666666666695,-4.797333333333333,1.8480000000000008,-14.384533333333327
9.653,-7.774253999999999,-3.7538780000000007,3.2400320000000002,3.944186000000001,1.098078,-4.8405999999999985,-4.167400000000001,-4.795999999999998,1.8469999999999995,-14.381799999999991
9.654,-7.775105333333332,-3.7542040000000005,3.2408426666666665,3.9451480000000005,1.0981373333333333,-4.844133333333328,-4.166533333333335,-4.794666666666664,1.846,-14.37906666666666
9.655,-7.775956666666666,-3.7545300000000004,3.241653333333333,3.94611,1.0981966666666667,-4.847666666666665,-4.165666666666668,-4.793333333333333,1.8450000000000006,-14.376333333333328
9.656,-7.776807999999999,-3.7548560000000006,3.242464,3.9470720000000012,1.0982560000000001,-4.851200000000002,-4.164800000000001,-4.791999999999998,1.8439999999999994,-14.373599999999993
9.657,-7.777659333333332,-3.7551820000000005,3.2432746666666663,3.9480340000000007,1.0983153333333333,-4.854733333333332,-4.163933333333334,-4.790666666666665,1.843,-14.370866666666661
9.658,-7.778510666666666,-3.7555080000000003,3.2440853333333326,3.948996,1.0983746666666665,-4.858266666666662,-4.163066666666669,-4.789333333333332,1.8420000000000005,-14.36813333333333
9.659,-7.779361999999999,-3.7558340000000006,3.244896,3.9499580000000014,1.0984340000000001,-4.861799999999999,-4.1622,-4.787999999999997,1.8409999999999993,-14.36539999999999
9.66,-7.780213333333332,-3.7561600000000004,3.245706666666666,3.950920000000001,1.0984933333333333,-4.865333333333329,-4.161333333333335,-4.786666666666665,1.8399999999999999,-14.362666666666659
9.661,-7.781064666666666,-3.756486,3.2465173333333324,3.9518820000000003,1.0985526666666665,-4.868866666666666,-4.160466666666668,-4.785333333333332,1.8390000000000004,-14.359933333333327
9.662,-7.781915999999999,-3.7568120000000005,3.2473280000000004,3.9528440000000016,1.0986120000000001,-4.8724000000000025,-4.159600000000001,-4.783999999999997,1.8379999999999992,-14.357199999999992
9.663,-7.782767333333332,-3.7571380000000003,3.2481386666666667,3.953806000000001,1.0986713333333333,-4.875933333333332,-4.158733333333334,-4.782666666666664,1.8369999999999997,-14.35446666666666
9.664,-7.783618666666666,-3.757464,3.248949333333333,3.9547680000000005,1.0987306666666665,-4.879466666666662,-4.157866666666669,-4.7813333333333325,1.8360000000000003,-14.351733333333328
9.665,-7.784469999999999,-3.75779,3.2497599999999993,3.95573,1.09879,-4.882999999999992,-4.157000000000002,-4.779999999999999,1.8350000000000009,-14.348999999999997
9.666,-7.785321333333332,-3.7581160000000007,3.2505706666666665,3.956692000000001,1.0988493333333333,-4.886533333333329,-4.156133333333335,-4.778666666666664,1.8339999999999996,-14.346266666666658
9.667,-7.7861726666666655,-3.7584420000000005,3.251381333333333,3.9576540000000007,1.0989086666666665,-4.890066666666666,-4.155266666666668,-4.777333333333331,1.8330000000000002,-14.343533333333326
9.668,-7.787023999999999,-3.7587680000000003,3.252191999999999,3.958616,1.098968,-4.893599999999996,-4.1544000000000025,-4.776,1.8320000000000007,-14.340799999999994
9.669,-7.787875333333332,-3.7590940000000006,3.2530026666666663,3.9595780000000014,1.0990273333333334,-4.897133333333333,-4.153533333333334,-4.774666666666665,1.8309999999999995,-14.33806666666666
9.67,-7.7887266666666655,-3.7594200000000004,3.2538133333333326,3.960540000000001,1.0990866666666665,-4.9006666666666625,-4.1526666666666685,-4.773333333333332,1.83,-14.335333333333327
9.671,-7.789577999999999,-3.7597460000000003,3.254623999999999,3.9615020000000003,1.099146,-4.904199999999992,-4.1518000000000015,-4.7719999999999985,1.8290000000000006,-14.332599999999996
9.672,-7.790429333333332,-3.7600720000000005,3.255434666666667,3.9624640000000015,1.0992053333333334,-4.907733333333336,-4.1509333333333345,-4.7706666666666635,1.8279999999999994,-14.329866666666657
9.673,-7.791280666666665,-3.7603980000000004,3.256245333333333,3.963426000000001,1.0992646666666666,-4.911266666666666,-4.1500666666666675,-4.769333333333332,1.827,-14.327133333333325
9.674,-7.792131999999999,-3.760724,3.2570559999999995,3.9643880000000005,1.099324,-4.914799999999996,-4.149200000000002,-4.767999999999999,1.8260000000000005,-14.324399999999994
9.675,-7.792983333333334,-3.7610500000000004,3.2578666666666667,3.9653500000000017,1.0993833333333334,-4.918333333333333,-4.148333333333333,-4.766666666666664,1.8249999999999993,-14.321666666666658
9.676,-7.793834666666665,-3.7613760000000003,3.258677333333333,3.966312000000001,1.0994426666666666,-4.921866666666663,-4.147466666666668,-4.765333333333331,1.8239999999999998,-14.318933333333327
9.677,-7.794685999999999,-3.761702,3.2594879999999993,3.9672740000000006,1.099502,-4.925399999999993,-4.146600000000001,-4.763999999999999,1.8230000000000004,-14.316199999999995
9.678,-7.795537333333334,-3.762028000000001,3.2602986666666673,3.968236000000002,1.0995613333333334,-4.928933333333337,-4.145733333333334,-4.762666666666664,1.8219999999999992,-14.313466666666656
9.679,-7.796388666666665,-3.7623540000000006,3.2611093333333327,3.9691980000000013,1.0996206666666666,-4.9324666666666666,-4.144866666666667,-4.761333333333331,1.8209999999999997,-14.310733333333324
9.68,-7.797239999999999,-3.7626800000000005,3.261919999999999,3.970160000000001,1.09968,-4.935999999999996,-4.144000000000002,-4.759999999999998,1.8200000000000003,-14.307999999999993
9.681,-7.798091333333332,-3.7630060000000003,3.2627306666666653,3.9711220000000003,1.0997393333333334,-4.939533333333326,-4.143133333333335,-4.758666666666667,1.8190000000000008,-14.305266666666661
9.682,-7.798942666666665,-3.7633320000000006,3.2635413333333334,3.9720840000000015,1.0997986666666666,-4.943066666666663,-4.142266666666668,-4.757333333333332,1.8179999999999996,-14.302533333333326
9.683,-7.799793999999999,-3.7636580000000004,3.2643519999999997,3.973046000000001,1.099858,-4.9466,-4.141400000000001,-4.7559999999999985,1.8170000000000002,-14.299799999999994
9.684,-7.800645333333332,-3.763984,3.265162666666666,3.9740080000000004,1.0999173333333334,-4.95013333333333,-4.140533333333336,-4.754666666666665,1.8160000000000007,-14.297066666666662
9.685,-7.801496666666667,-3.7643100000000005,3.265973333333333,3.9749700000000017,1.0999766666666666,-4.953666666666667,-4.139666666666667,-4.75333333333333,1.8149999999999995,-14.294333333333324
9.686,-7.8023479999999985,-3.7646360000000003,3.2667839999999995,3.975932000000001,1.100036,-4.957199999999997,-4.138800000000002,-4.751999999999999,1.814,-14.291599999999992
9.687,-7.803199333333332,-3.764962,3.2675946666666658,3.9768940000000006,1.1000953333333334,-4.9607333333333266,-4.137933333333335,-4.750666666666666,1.8130000000000006,-14.28886666666666
9.688,-7.804050666666667,-3.7652880000000004,3.268405333333334,3.977856000000002,1.1001546666666666,-4.9642666666666635,-4.137066666666668,-4.749333333333331,1.8119999999999994,-14.286133333333325
9.689,-7.8049019999999985,-3.7656140000000002,3.2692159999999992,3.9788180000000013,1.100214,-4.9678,-4.1362000000000005,-4.7479999999999976,1.811,-14.283399999999993
9.69,-7.805753333333332,-3.76594,3.2700266666666655,3.9797800000000008,1.1002733333333334,-4.97133333333333,-4.135333333333335,-4.746666666666666,1.8100000000000005,-14.280666666666662
9.691,-7.806604666666667,-3.766266000000001,3.2708373333333336,3.9807420000000002,1.1003326666666666,-4.974866666666667,-4.134466666666668,-4.745333333333331,1.8089999999999993,-14.277933333333323
9.692,-7.807455999999998,-3.7665920000000006,3.271648,3.9817039999999997,1.100392,-4.978399999999997,-4.133600000000001,-4.743999999999998,1.8079999999999998,-14.275199999999991
9.693,-7.808307333333332,-3.7669180000000004,3.272458666666666,3.982666000000001,1.1004513333333334,-4.981933333333327,-4.132733333333334,-4.742666666666665,1.8070000000000004,-14.27246666666666
9.694,-7.809158666666667,-3.7672440000000007,3.2732693333333334,3.9836280000000004,1.1005106666666666,-4.985466666666664,-4.131866666666667,-4.74133333333333,1.8059999999999992,-14.269733333333324
9.695,-7.81001,-3.7675700000000005,3.2740799999999997,3.98459,1.10057,-4.989000000000001,-4.131000000000002,-4.739999999999998,1.8049999999999997,-14.266999999999992
9.696,-7.810861333333332,-3.7678960000000004,3.274890666666666,3.9855519999999993,1.1006293333333335,-4.992533333333331,-4.130133333333335,-4.738666666666665,1.8040000000000003,-14.26426666666666
9.697,-7.811712666666665,-3.768222,3.2757013333333322,3.986513999999999,1.1006886666666666,-4.99606666666666,-4.129266666666668,-4.737333333333332,1.8030000000000008,-14.261533333333329
9.698,-7.812564,-3.7685480000000005,3.2765120000000003,3.987476,1.100748,-4.999599999999997,-4.128400000000001,-4.735999999999997,1.8019999999999996,-14.25879999999999
9.699,-7.813415333333332,-3.7688740000000003,3.2773226666666657,3.9884379999999995,1.1008073333333335,-5.003133333333327,-4.127533333333336,-4.734666666666666,1.8010000000000002,-14.256066666666658
9.7,-7.814266666666665,-3.7692,3.278133333333332,3.989399999999999,1.1008666666666667,-5.006666666666664,-4.126666666666669,-4.7333333333333325,1.8000000000000007,-14.253333333333327
9.701,-7.815118,-3.7695260000000004,3.278944,3.990362,1.100926,-5.010200000000001,-4.125800000000002,-4.7319999999999975,1.7989999999999995,-14.250599999999991
9.702,-7.8159693333333315,-3.769852,3.2797546666666664,3.9913239999999996,1.1009853333333335,-5.013733333333331,-4.124933333333335,-4.730666666666664,1.798,-14.24786666666666
9.703,-7.816820666666665,-3.770178,3.2805653333333327,3.992285999999999,1.1010446666666667,-5.017266666666661,-4.124066666666669,-4.729333333333333,1.7970000000000006,-14.245133333333328
9.704,-7.817672,-3.7705040000000007,3.281376,3.9932480000000004,1.101104,-5.020799999999998,-4.123200000000001,-4.727999999999998,1.7959999999999994,-14.242399999999993
9.705,-7.818523333333333,-3.7708300000000006,3.282186666666666,3.99421,1.1011633333333335,-5.024333333333335,-4.122333333333335,-4.726666666666665,1.795,-14.239666666666658
9.706,-7.819374666666665,-3.7711560000000004,3.2829973333333324,3.9951719999999993,1.1012226666666667,-5.0278666666666645,-4.121466666666668,-4.725333333333332,1.7940000000000005,-14.236933333333326
9.707,-7.820226,-3.7714820000000007,3.2838080000000005,3.9961340000000005,1.101282,-5.031400000000001,-4.120600000000001,-4.723999999999997,1.7929999999999993,-14.23419999999999
9.708,-7.821077333333333,-3.7718080000000005,3.284618666666667,3.997096,1.1013413333333335,-5.034933333333331,-4.119733333333334,-4.722666666666665,1.7919999999999998,-14.231466666666659
9.709,-7.821928666666665,-3.7721340000000003,3.285429333333333,3.9980579999999994,1.1014006666666667,-5.038466666666661,-4.118866666666669,-4.721333333333332,1.7910000000000004,-14.228733333333327
9.71,-7.82278,-3.7724600000000006,3.2862400000000003,3.9990200000000007,1.10146,-5.041999999999998,-4.118,-4.719999999999997,1.7899999999999991,-14.225999999999992
9.711,-7.823631333333333,-3.7727860000000004,3.2870506666666666,3.999982,1.1015193333333335,-5.045533333333335,-4.117133333333335,-4.718666666666664,1.7889999999999997,-14.22326666666666
9.712,-7.824482666666665,-3.7731120000000002,3.287861333333333,4.000944,1.1015786666666667,-5.049066666666665,-4.116266666666668,-4.7173333333333325,1.7880000000000003,-14.220533333333329
9.713,-7.825333999999998,-3.773438,3.288671999999999,4.001905999999999,1.101638,-5.052599999999995,-4.115400000000003,-4.715999999999999,1.7870000000000008,-14.217799999999993
9.714,-7.826185333333333,-3.7737640000000003,3.2894826666666663,4.002868,1.1016973333333335,-5.056133333333332,-4.114533333333334,-4.714666666666664,1.7859999999999996,-14.215066666666658
9.715,-7.827036666666666,-3.77409,3.2902933333333326,4.00383,1.1017566666666667,-5.059666666666661,-4.113666666666669,-4.713333333333331,1.7850000000000001,-14.212333333333326
9.716,-7.827887999999998,-3.774416,3.291103999999999,4.004791999999999,1.101816,-5.063199999999998,-4.112800000000002,-4.712,1.7840000000000007,-14.209599999999995
9.717,-7.828739333333333,-3.7747420000000007,3.291914666666667,4.0057540000000005,1.1018753333333335,-5.066733333333335,-4.111933333333335,-4.710666666666665,1.7829999999999995,-14.20686666666666
9.718,-7.829590666666666,-3.7750680000000005,3.2927253333333333,4.006716,1.1019346666666667,-5.070266666666665,-4.111066666666668,-4.709333333333332,1.782,-14.204133333333328
9.719,-7.830441999999998,-3.7753940000000004,3.2935359999999996,4.007677999999999,1.101994,-5.073799999999995,-4.1102000000000025,-4.707999999999998,1.7810000000000006,-14.201399999999996
9.72,-7.831293333333333,-3.7757200000000006,3.2943466666666668,4.008640000000001,1.1020533333333336,-5.077333333333332,-4.109333333333334,-4.7066666666666634,1.7799999999999994,-14.198666666666657
9.721,-7.832144666666666,-3.7760460000000005,3.295157333333333,4.009602,1.1021126666666667,-5.080866666666662,-4.1084666666666685,-4.705333333333332,1.779,-14.195933333333326
9.722,-7.832995999999998,-3.7763720000000003,3.2959679999999993,4.010564,1.102172,-5.084399999999999,-4.1076000000000015,-4.703999999999999,1.7780000000000005,-14.193199999999994
9.723,-7.833847333333333,-3.7766980000000006,3.2967786666666665,4.011526000000001,1.1022313333333336,-5.087933333333336,-4.1067333333333345,-4.702666666666664,1.7769999999999992,-14.190466666666659
9.724,-7.834698666666666,-3.7770240000000004,3.297589333333333,4.012488,1.1022906666666668,-5.0914666666666655,-4.105866666666667,-4.701333333333331,1.7759999999999998,-14.187733333333327
9.725,-7.83555,-3.77735,3.298399999999999,4.01345,1.10235,-5.094999999999995,-4.105000000000002,-4.699999999999999,1.7750000000000004,-14.184999999999995
9.726,-7.836401333333333,-3.777676000000001,3.299210666666667,4.014412000000001,1.1024093333333336,-5.098533333333332,-4.104133333333333,-4.698666666666664,1.7739999999999991,-14.182266666666656
9.727,-7.837252666666666,-3.7780020000000003,3.3000213333333335,4.015374,1.1024686666666668,-5.102066666666662,-4.103266666666668,-4.697333333333331,1.7729999999999997,-14.179533333333325
9.728,-7.8381039999999995,-3.778328,3.3008319999999998,4.016336,1.102528,-5.105599999999999,-4.102400000000001,-4.695999999999998,1.7720000000000002,-14.176799999999993
9.729,-7.838955333333331,-3.778654,3.301642666666666,4.017297999999999,1.1025873333333334,-5.109133333333329,-4.101533333333336,-4.6946666666666665,1.7710000000000008,-14.174066666666661
9.73,-7.839806666666666,-3.7789800000000007,3.3024533333333332,4.018260000000001,1.1026466666666668,-5.112666666666666,-4.100666666666667,-4.693333333333332,1.7699999999999996,-14.171333333333326
9.731,-7.8406579999999995,-3.7793060000000005,3.3032639999999995,4.019222,1.102706,-5.116199999999996,-4.099800000000002,-4.691999999999998,1.7690000000000001,-14.168599999999994
9.732,-7.841509333333331,-3.7796320000000003,3.304074666666666,4.0201839999999995,1.1027653333333334,-5.1197333333333255,-4.098933333333335,-4.690666666666665,1.7680000000000007,-14.165866666666663
