X,0.20554558294218855 0.6162554538087758 -3.0759774968201907 0.7697679949379028,-0.4119287326682566 3.522707057387141 -7.305771649796344 2.638635004003944,-2.5185297589997164 17.6832791563872 -38.14671402583667 24.290933163017485
2.334,-0.4390484018587768,-0.4603993546470382,-0.43493155940721806
2.335,-0.4358864799851554,-0.4579925063004677,-0.431692176015261
2.336,-0.4327204459070104,-0.45558438366132537,-0.42845271066687474
2.337,-0.4295502983910662,-0.4531749892011878,-0.4252131784732853
2.338,-0.4263760362040505,-0.4507643253916229,-0.4219735945456762
2.339,-0.4231976581126913,-0.4483523947042092,-0.4187339739952165
2.34,-0.4200151628837119,-0.4459391996105073,-0.4154943319330755
2.341,-0.41682854928384017,-0.44352474258210295,-0.4122546834704366
2.342,-0.413637816079804,-0.4411090260905586,-0.4090150437184832
2.343,-0.41044296203832764,-0.4386920526074545,-0.4057754277883703
2.344,-0.407243985926139,-0.4362738246043567,-0.4025358507913239
2.345,-0.40404088650996406,-0.43385434455284555,-0.3992963278384991
2.346,-0.4008336625565281,-0.4314336149244835,-0.39605687404106504
2.347,-0.39762231283256244,-0.42901163819085086,-0.39281750451019093
2.348,-0.39440683610478877,-0.42658841682351367,-0.3895782343570744
2.349,-0.39118723113993314,-0.4241639532940469,-0.38633907869289885
2.35,-0.3879634967047252,-0.421738250074029,-0.3831000526288193
2.351,-0.38473563156589097,-0.4193113096350243,-0.37986117127603336
2.352,-0.3815036344901557,-0.41688313444860947,-0.3766224497457529
2.353,-0.3782675042442454,-0.41445372698634886,-0.3733839031490618
2.354,-0.3750272395948888,-0.4120230897198316,-0.37014554659721455
2.355,-0.3717828393088094,-0.409591225120606,-0.36690739520136617
2.356,-0.36853430215273764,-0.40715813566026826,-0.3636694640727143
2.357,-0.36528162689339605,-0.4047238238103774,-0.36043176832242807
2.358,-0.3620248122975134,-0.4022882920425137,-0.35719432306166254
2.359,-0.3587638571318166,-0.3998515428282414,-0.35395714340162954
2.36,-0.35549876016302995,-0.3974135786391355,-0.35072024445348404
2.361,-0.35222952015788045,-0.3949744019467709,-0.3474836413284095
2.362,-0.3489561358830977,-0.392534015222719,-0.34424734913758925
2.363,-0.34567860610540513,-0.39009242093854946,-0.341011382992221
2.364,-0.3423969295915297,-0.38764962156583893,-0.3377757580034455
2.365,-0.3391111051081974,-0.3852056195761553,-0.3345404892824462
2.366,-0.3358211314221362,-0.3827604174410735,-0.33130559194042064
2.367,-0.332527007300073,-0.38031401763217376,-0.32807108108856653
2.368,-0.3292287315087321,-0.37786642262101156,-0.3248369718380246
2.369,-0.3259263028148405,-0.37541763487916713,-0.32160327929996413
2.37,-0.32261971998512684,-0.3729676568782243,-0.3183700185856111
2.371,-0.3193089817863146,-0.37051649108973495,-0.3151372048061063
2.372,-0.3159940869851334,-0.36806413998529,-0.31190485307264737
2.373,-0.3126750343483067,-0.3656106060364466,-0.3086729784963893
2.374,-0.3093518226425631,-0.36315589171479035,-0.30544159618855815
2.375,-0.3060244506346288,-0.36069999949188203,-0.3022107212602805
2.376,-0.3026929170912298,-0.35824293183930367,-0.2989803688227539
2.377,-0.2993572207790931,-0.3557846912286178,-0.2957505539871761
2.378,-0.296017360464943,-0.3533252801314064,-0.2925212918646878
2.379,-0.29267333491550995,-0.35086470101924094,-0.2892925975664866
2.38,-0.28932514289751743,-0.3484029563636857,-0.286064486203756
2.381,-0.28597278317769326,-0.34594004863632266,-0.2828369728876794
2.382,-0.2826162545227626,-0.3434759803087162,-0.27961007272942595
2.383,-0.27925555569945515,-0.3410107538524412,-0.2763838008401649
2.384,-0.27589068547449247,-0.33854437173907437,-0.27315817233109385
2.385,-0.272521642614606,-0.3360768364401854,-0.26993320231339624
2.386,-0.2691484258865182,-0.3336081504273385,-0.26670890589822704
2.387,-0.2657710340569579,-0.33113831617212286,-0.2634852981967555
2.388,-0.262389465892652,-0.3286673361460992,-0.2602623943202076
2.389,-0.2590037201603257,-0.32619521282084074,-0.25704020937970995
2.39,-0.25561379562670505,-0.32372194866792414,-0.2538187584864744
2.391,-0.2522196910585188,-0.32124754615891904,-0.25059805675169855
2.392,-0.2488214052224913,-0.3187720077653968,-0.24737811928648057
2.393,-0.24541893688534944,-0.3162953359589271,-0.24415896120208913
2.394,-0.24201228481381842,-0.3138175332110902,-0.2409405976096508
2.395,-0.23860144777463055,-0.31133860199345564,-0.23772304362037744
2.396,-0.23518642453450478,-0.30885854477759134,-0.2345063143453956
2.397,-0.2317672138601734,-0.306377364035074,-0.23129042489593132
2.398,-0.22834381451835806,-0.30389506223747853,-0.22807539038313962
2.399,-0.22491622527578836,-0.30141164185636926,-0.2248612259182181
2.4,-0.22148444489919217,-0.29892710536332645,-0.2216479466123218
2.401,-0.218048472155292,-0.29644145522992327,-0.2184355675766625
2.402,-0.21460830581081658,-0.29395469392772045,-0.215224103922381
2.403,-0.21116394463249288,-0.2914668239283036,-0.21201357076067495
2.404,-0.20771538738704698,-0.28897784770323165,-0.20880398320272775
2.405,-0.20426263284120494,-0.28648776772409734,-0.20559535635973702
