X,Lagrange,Newton,Spline2,Spline3,Spline4
1.546,-1.7512268405333662,-1.3594880351278364,-1.7371484049930654,-1.7425667787336852,-1.7503998083072827
1.547,-1.751051471898954,-1.3596646810434627,-1.7378266296809988,-1.7429135603470596,-1.7502731558066684
1.548,-1.7508726116438942,-1.3598399540401676,-1.7385048543689323,-1.7432593812558697,-1.7501434070113375
1.549,-1.7506902562624198,-1.3600138538860218,-1.7391830790568656,-1.7436042414601158,-1.750010558683913
1.55,-1.750504402257122,-1.3601863803520535,-1.7398613037447992,-1.7439481409597983,-1.7498746075870164
1.551,-1.750315046138972,-1.36035753321225,-1.7405395284327325,-1.7442910797549167,-1.7497355504832712
1.552,-1.7501221844273527,-1.36052731224355,-1.7412177531206658,-1.7446330578454712,-1.7495933841352986
1.553,-1.7499258136500795,-1.3606957172258436,-1.7418959778085994,-1.744974075231462,-1.7494481053057216
1.554,-1.7497259303434314,-1.3608627479419682,-1.7425742024965327,-1.7453141319128884,-1.7492997107571617
1.555,-1.7495225310521785,-1.3610284041777074,-1.743252427184466,-1.745653227889751,-1.749148197252242
1.556,-1.7493156123296036,-1.3611926857217862,-1.7439306518723996,-1.7459913631620496,-1.7489935615535857
1.557,-1.749105170737533,-1.3613555923658684,-1.744608876560333,-1.7463285377297848,-1.7488358004238127
1.558,-1.748891202846362,-1.3615171239045558,-1.7452871012482665,-1.7466647515929554,-1.7486749106255475
1.559,-1.7486737052350834,-1.3616772801353827,-1.7459653259361998,-1.7470000047515621,-1.7485108889214107
1.56,-1.7484526744913085,-1.3618360608588154,-1.7466435506241333,-1.7473342972056054,-1.7483437320740254
1.561,-1.7482281072113017,-1.3619934658782482,-1.7473217753120667,-1.7476676289550843,-1.7481734368460145
1.562,-1.748,-1.362149495,-1.7480000000000002,-1.7479999999999993,-1.7479999999999996
1.563,-1.7477683494710454,-1.3623041480333127,-1.7463611859838282,-1.7475347510417514,-1.7478234182986023
1.564,-1.7475331522468092,-1.362457424790349,-1.7447223719676552,-1.747066334566477,-1.747643688504447
1.565,-1.7472944049584138,-1.362609325086186,-1.7430835579514832,-1.746594750574178,-1.7474608073801536
1.566,-1.7470521042457705,-1.362759848738818,-1.7414447439353102,-1.7461199990648528,-1.7472747716883463
1.567,-1.7468062467575949,-1.3629089955691478,-1.7398059299191382,-1.7456420800385022,-1.747085578191647
1.568,-1.7465568291514422,-1.363056765400989,-1.7381671159029652,-1.745160993495126,-1.7468932236526766
1.569,-1.7463038480937256,-1.3632031580610595,-1.7365283018867932,-1.7446767394347256,-1.746697704834059
1.57,-1.7460473002597525,-1.3633481733789798,-1.7348894878706203,-1.7441893178572982,-1.7464990184984155
1.571,-1.7457871823337416,-1.3634918111872723,-1.7332506738544478,-1.7436987287628463,-1.7462971614083698
1.572,-1.745523491008859,-1.363634071321355,-1.7316118598382753,-1.7432049721513687,-1.7460921303265426
1.573,-1.7452562229872344,-1.363774953619541,-1.7299730458221028,-1.7427080480228652,-1.745883922015557
1.574,-1.7449853749799977,-1.363914457923034,-1.7283342318059303,-1.742207956377337,-1.7456725332380352
1.575,-1.7447109437073,-1.3640525840759288,-1.7266954177897578,-1.7417046972147832,-1.7454579607565994
1.576,-1.7444329258983418,-1.3641893319252043,-1.7250566037735853,-1.7411982705352038,-1.745240201333872
1.577,-1.7441513182913984,-1.3643247013207231,-1.7234177897574128,-1.740688676338599,-1.7450192517324756
1.578,-1.7438661176338488,-1.3644586921152282,-1.7217789757412403,-1.7401759146249685,-1.7447951087150317
1.579,-1.7435773206822018,-1.3645913041643405,-1.7201401617250678,-1.7396599853943133,-1.7445677690441632
1.58,-1.7432849242021211,-1.3647225373265555,-1.7185013477088953,-1.7391408886466317,-1.744337229482493
1.581,-1.7429889249684527,-1.36485239146324,-1.7168625336927228,-1.7386186243819255,-1.7441034867926424
1.582,-1.7426893197652538,-1.3649808664386311,-1.7152237196765503,-1.7380931926001937,-1.7438665377372338
1.583,-1.742386105385815,-1.3651079621198323,-1.7135849056603778,-1.7375645933014354,-1.7436263790788897
1.584,-1.742079278632692,-1.3652336783768093,-1.7119460916442053,-1.7370328264856534,-1.743383007580233
1.585,-1.741768836317729,-1.3653580150823896,-1.7103072776280328,-1.736497892152844,-1.7431364200038846
1.586,-1.7414547752620844,-1.365480972112258,-1.7086684636118603,-1.7359597903030104,-1.7428866131124683
1.587,-1.7411370922962623,-1.3656025493449553,-1.7070296495956878,-1.7354185209361517,-1.7426335836686058
1.588,-1.740815784260135,-1.365722746661874,-1.7053908355795153,-1.7348740840522665,-1.7423773284349195
1.589,-1.7404908480029693,-1.365841563947256,-1.7037520215633428,-1.7343264796513567,-1.7421178441740308
1.59,-1.7401622803834569,-1.36595900108819,-1.7021132075471703,-1.7337757077334217,-1.741855127648563
1.591,-1.7398300782697373,-1.3660750579746088,-1.7004743935309978,-1.7332217682984608,-1.7415891756211381
1.592,-1.7394942385394276,-1.3661897344992855,-1.698835579514825,-1.7326646613464742,-1.7413199848543788
1.593,-1.739154758079647,-1.3663030305578334,-1.6971967654986528,-1.7321043868774622,-1.7410475521109074
1.594,-1.738811633787043,-1.366414946048698,-1.69555795148248,-1.7315409448914254,-1.7407718741533453
1.595,-1.738464862567821,-1.3665254808731613,-1.6939191374663078,-1.7309743353883622,-1.740492947744316
1.596,-1.7381144413377685,-1.3666346349353318,-1.692280323450135,-1.7304045583682743,-1.740210769646441
1.597,-1.7377603670222814,-1.3667424081421464,-1.6906415094339629,-1.7298316138311618,-1.7399253366223424
1.598,-1.7374026365563935,-1.3668488004033668,-1.68900269541779,-1.729255501777022,-1.739636645434644
1.599,-1.737041246884801,-1.3669538116315756,-1.6873638814016179,-1.7286762222058574,-1.7393446928459668
1.6,-1.736676194961887,-1.3670574417421728,-1.685725067385445,-1.7280937751176673,-1.7390494756189319
1.601,-1.7363074777517569,-1.367159690653376,-1.6840862533692729,-1.7275081605124534,-1.7387509905161642
1.602,-1.735935092228251,-1.3672605582862145,-1.6824474393531,-1.7269193783902121,-1.7384492343002846
1.603,-1.735559035374986,-1.3673600445645286,-1.6808086253369279,-1.7263274287509462,-1.7381442037339156
1.604,-1.7351793041853703,-1.3674581494149662,-1.679169811320755,-1.725732311594654,-1.7378358955796798
1.605,-1.7347958956626384,-1.3675548727669777,-1.6775309973045829,-1.7251340269213378,-1.737524306600199
1.606,-1.7344088068198709,-1.3676502145528173,-1.67589218328841,-1.7245325747309952,-1.737209433558096
1.607,-1.7340180346800285,-1.3677441747075378,-1.6742533692722374,-1.7239279550236262,-1.736891273215993
1.608,-1.733623576275971,-1.3678367531689875,-1.672614555256065,-1.7233201677992342,-1.7365698223365116
1.609,-1.7332254286504907,-1.3679279498778079,-1.6709757412398925,-1.722709213057815,-1.7362450776822755
1.61,-1.7328235888563348,-1.3680177647774316,-1.66933692722372,-1.7220950907993702,-1.7359170360159055
1.611,-1.732418053956234,-1.368106197814079,-1.6676981132075475,-1.7214778010239007,-1.735585694100025
1.612,-1.732008821022928,-1.3681932489367543,-1.666059299191375,-1.7208573437314056,-1.7352510486972557
1.613,-1.7315958871391943,-1.368278918097245,-1.6644204851752025,-1.720233718921885,-1.7349130965702209
1.614,-1.7311792493978706,-1.3683632052501167,-1.66278167115903,-1.7196069265953398,-1.7345718344815413
1.615,-1.730758904901887,-1.3684461103527124,-1.6611428571428575,-1.718976966751768,-1.73422725919384
1.616,-1.7303348507642884,-1.3685276333651477,-1.659504043126685,-1.7183438393911707,-1.7338793674697397
1.617,-1.7299070841082638,-1.3686077742503109,-1.6578652291105125,-1.7177075445135497,-1.7335281560718618
1.618,-1.7294756020671693,-1.3686865329738558,-1.65622641509434,-1.7170680821189013,-1.7331736217628293
1.619,-1.729040401784562,-1.3687639095042035,-1.6545876010781675,-1.716425452207229,-1.7328157613052646
1.62,-1.7286014804142176,-1.368839903812536,-1.652948787061995,-1.7157796547785296,-1.7324545714617903
1.621,-1.7281588351201642,-1.3689145158727958,-1.6513099730458225,-1.7151306898328063,-1.7320900489950275
1.622,-1.7277124630767031,-1.3689877456616817,-1.64967115902965,-1.7144785573700565,-1.7317221906675992
1.623,-1.7272623614684444,-1.3690595931586464,-1.6480323450134775,-1.7138232573902812,-1.7313509932421278
1.624,-1.7268085274903213,-1.369130058345895,-1.646393530997305,-1.713164789893482,-1.7309764534812346
1.625,-1.7263509583476284,-1.3691991412083786,-1.6447547169811325,-1.7125031548796557,-1.730598568147544
1.626,-1.725889651256041,-1.3692668417337956,-1.64311590296496,-1.7118383523488045,-1.7302173340036768
1.627,-1.7254246034416445,-1.3693331599125869,-1.6414770889487875,-1.7111703823009279,-1.7298327478122555
1.628,-1.7249558121409612,-1.3693980957379328,-1.639838274932615,-1.7104992447360257,-1.729444806335903
1.629,-1.7244832746009773,-1.3694616492057512,-1.6381994609164425,-1.7098249396540988,-1.7290535063372403
1.63,-1.7240069880791653,-1.369523820314693,-1.63656064690027,-1.7091474670551454,-1.728658844578891
1.631,-1.7235269498435188,-1.3695846090661432,-1.6349218328840975,-1.7084668269391674,-1.7282608178234768
1.632,-1.723043157172572,-1.3696440154642127,-1.633283018867925,-1.7077830193061638,-1.7278594228336193
1.633,-1.7225556073554302,-1.3697020395157395,-1.6316442048517525,-1.7070960441561338,-1.7274546563719426
1.634,-1.722064297691793,-1.369758681230285,-1.63000539083558,-1.70640590148908,-1.7270465152010679
1.635,-1.721569225491985,-1.3698139406201297,-1.6283665768194076,-1.7057125913049997,-1.7266349960836178
1.636,-1.721070388076981,-1.369867817700273,-1.626727762803235,-1.705016113603894,-1.7262200957822145
1.637,-1.720567782778431,-1.3699203124884278,-1.6250889487870626,-1.7043164683857635,-1.7258018110594795
1.638,-1.720061406938689,-1.3699714250050188,-1.62345013477089,-1.7036136556506065,-1.7253801386780367
1.639,-1.7195512579108387,-1.3700211552731805,-1.6218113207547176,-1.702907675398425,-1.724955075400507
1.64,-1.7190373330587208,-1.3700695033187529,-1.620172506738545,-1.7021985276292178,-1.7245266179895136
1.641,-1.7185196297569585,-1.3701164691702794,-1.6185336927223726,-1.701486212342985,-1.7240947632076782
1.642,-1.7179981453909858,-1.3701620528590042,-1.6168948787062,-1.7007707295397276,-1.7236595078176233
1.643,-1.7174728773570722,-1.3702062544188693,-1.6152560646900276,-1.7000520792194438,-1.723220848581972
1.644,-1.7169438230623522,-1.3702490738865118,-1.613617250673855,-1.6993302613821344,-1.7227787822633458
1.645,-1.7164109799248484,-1.37029051130126,-1.6119784366576821,-1.6986052760278003,-1.7223333056243664
1.646,-1.7158743453735006,-1.370330566705133,-1.61033962264151,-1.6978771231564398,-1.7218844154276576
1.647,-1.7153339168481927,-1.370369240142835,-1.6087008086253372,-1.6971458027680555,-1.7214321084358402
1.648,-1.7147896917997774,-1.3704065316617544,-1.607061994609165,-1.6964113148626447,-1.720976381411538
1.649,-1.7142416676901062,-1.3704424413119614,-1.6054231805929922,-1.6956736594402084,-1.7205172311173718
1.65,-1.7136898419920508,-1.3704769691462029,-1.60378436657682,-1.6949328365007466,-1.7200546543159645
1.651,-1.7131342121895352,-1.3705101152199013,-1.6021455525606472,-1.69418884604426,-1.7195886477699398
1.652,-1.7125747757775598,-1.3705418795911526,-1.6005067385444751,-1.693441688070748,-1.7191192082419169
1.653,-1.7120115302622283,-1.3705722623207217,-1.5988679245283022,-1.6926913625802094,-1.7186463324945214
1.654,-1.7114444731607739,-1.3706012634720395,-1.5972291105121301,-1.6919378695726452,-1.7181700172903736
1.655,-1.7108736020015864,-1.3706288831112023,-1.5955902964959572,-1.6911812090480574,-1.7176902593920969
1.656,-1.7102989143242395,-1.3706551213069673,-1.5939514824797851,-1.6904213810064421,-1.7172070555623125
1.657,-1.7097204076795187,-1.3706799781307495,-1.5923126684636122,-1.6896583854478022,-1.7167204025636433
1.658,-1.7091380796294426,-1.37070345365662,-1.5906738544474401,-1.6888922223721385,-1.7162302971587111
1.659,-1.7085519277472954,-1.3707255479613027,-1.5890350404312672,-1.6881228917794475,-1.7157367361101397
1.66,-1.7079619496176521,-1.3707462611241714,-1.5873962264150947,-1.687350393669731,-1.7152397161805497
1.661,-1.707368142836404,-1.370765593227247,-1.5857574123989222,-1.6865747280429906,-1.7147392341325647
1.662,-1.7067705050107835,-1.3707835443551946,-1.5841185983827497,-1.6857958948992229,-1.714235286728806
1.663,-1.7061690337593967,-1.3708001145953213,-1.5824797843665772,-1.6850138942384305,-1.7137278707318964
1.664,-1.7055637267122448,-1.3708153040375728,-1.5808409703504047,-1.6842287260606135,-1.713216982904458
1.665,-1.704954581510753,-1.3708291127745305,-1.5792021563342322,-1.68344039036577,-1.7127026200091136
1.666,-1.7043415958077948,-1.370841540901409,-1.5775633423180597,-1.6826488871539018,-1.712184778808485
1.667,-1.7037247672677238,-1.3708525885160534,-1.5759245283018872,-1.681854216425008,-1.7116634560651938
1.668,-1.7031040935663944,-1.3708622557189363,-1.5742857142857147,-1.6810563781790888,-1.7111386485418643
1.669,-1.7024795723911936,-1.3708705426131549,-1.5726469002695422,-1.680255372416144,-1.7106103530011167
1.67,-1.7018512014410623,-1.3708774493044278,-1.5710080862533697,-1.6794511991361727,-1.7100785662055755
1.671,-1.7012189784265273,-1.3708829759010934,-1.5693692722371972,-1.6786438583391776,-1.7095432849178605
1.672,-1.7005829010697249,-1.3708871225141064,-1.5677304582210247,-1.677833350025156,-1.7090045059005958
1.673,-1.699942967104429,-1.3708898892570347,-1.5660916442048523,-1.67701967419411,-1.7084622259164033
1.674,-1.699299174276076,-1.3708912762460563,-1.5644528301886798,-1.6762028308460373,-1.707916441727905
1.675,-1.698651520341793,-1.3708912835999576,-1.5628140161725073,-1.6753828199809409,-1.7073671500977228
1.676,-1.6980000030704236,-1.3708899114401303,-1.5611752021563348,-1.674559641598817,-1.7068143477884807
1.677,-1.697344620242557,-1.370887159890568,-1.5595363881401623,-1.6737332956996696,-1.7062580315627993
1.678,-1.6966853696505508,-1.3708830290778635,-1.5578975741239898,-1.6729037822834947,-1.7056981981833013
1.679,-1.6960222490985586,-1.370877519131206,-1.5562587601078173,-1.672071101350296,-1.7051348444126095
1.68,-1.6953552564025614,-1.3708706301823796,-1.5546199460916448,-1.671235252900071,-1.7045679670133458
1.681,-1.6946843893903862,-1.3708623623657585,-1.5529811320754718,-1.6703962369328211,-1.7039975627481325
1.682,-1.6940096459017402,-1.3708527158183048,-1.5513423180592998,-1.6695540534485458,-1.7034236283795927
1.683,-1.6933310237882333,-1.3708416906795664,-1.5497035040431268,-1.668708702447244,-1.7028461606703476
1.684,-1.6926485209134048,-1.3708292870916738,-1.5480646900269548,-1.6678601839289184,-1.7022651563830196
1.685,-1.6919621351527518,-1.3708155051993376,-1.5464258760107819,-1.6670084978935655,-1.7016806122802322
1.686,-1.6912718643937568,-1.370800345149844,-1.5447870619946098,-1.6661536443411888,-1.7010925251246056
1.687,-1.6905777065359084,-1.3707838070930547,-1.5431482479784369,-1.6652956232717866,-1.7005008916787643
1.688,-1.6898796594907386,-1.370765891181402,-1.5415094339622648,-1.664434434685358,-1.699905708705329
1.689,-1.6891777211818368,-1.3707465975698871,-1.5398706199460919,-1.6635700785819045,-1.6993069729669232
1.69,-1.688471889544886,-1.3707259264160765,-1.5382318059299198,-1.6627025549614265,-1.6987046812261684
1.691,-1.6877621625276855,-1.3707038778800997,-1.5365929919137469,-1.6618318638239211,-1.6980988302456874
1.692,-1.6870485380901799,-1.370680452124646,-1.5349541778975748,-1.660958005169392,-1.697489416788102
1.693,-1.6863310142044838,-1.3706556493149626,-1.5333153638814019,-1.6600809789978364,-1.6968764376160352
1.694,-1.6856095888549065,-1.3706294696188508,-1.5316765498652298,-1.6592007853092552,-1.6962598894921086
1.695,-1.684884260037983,-1.3706019132066636,-1.530037735849057,-1.6583174241036494,-1.6956397691789447
1.696,-1.6841550257624995,-1.370572980251302,-1.5283989218328844,-1.657430895381018,-1.6950160734391664
1.697,-1.6834218840495183,-1.3705426709282154,-1.526760107816712,-1.65654119914136,-1.694388799035395
1.698,-1.6826848329324062,-1.370510985415393,-1.5251212938005394,-1.6556483353846785,-1.6937579427302538
1.699,-1.6819438704568588,-1.3704779238933666,-1.523482479784367,-1.6547523041109704,-1.6931235012863637
1.7,-1.6811989946809325,-1.3704434865452055,-1.5218436657681944,-1.6538531053202377,-1.6924854714663484
1.701,-1.6804502036750628,-1.370407673556514,-1.520204851752022,-1.6529507390124785,-1.6918438500328297
1.702,-1.6796974955221002,-1.3703704851154268,-1.5185660377358494,-1.6520452051876928,-1.6911986337484308
1.703,-1.6789408683173288,-1.3703319214126084,-1.516927223719677,-1.6511365038458843,-1.6905498193757718
1.704,-1.6781803201685004,-1.3702919826412512,-1.5152884097035044,-1.6502246349870484,-1.6898974036774776
1.705,-1.6774158491958533,-1.370250668997069,-1.513649595687332,-1.6493095986111879,-1.6892413834161686
1.706,-1.6766474535321474,-1.3702079806782979,-1.5120107816711594,-1.6483913947183026,-1.6885817553544673
1.707,-1.6758751313226803,-1.3701639178856904,-1.510371967654987,-1.64747002330839,-1.6879185162549977
1.708,-1.6750988807253286,-1.3701184808225162,-1.5087331536388144,-1.6465454843814538,-1.68725166288038
1.709,-1.6743186999105601,-1.3700716696945547,-1.507094339622642,-1.6456177779374919,-1.6865811919932372
1.71,-1.673534587061467,-1.370023484710097,-1.5054555256064694,-1.6446869039765044,-1.6859071003561923
1.711,-1.6727465403737936,-1.3699739260799395,-1.503816711590297,-1.6437528624984914,-1.685229384731867
1.712,-1.6719545580559632,-1.3699229940173832,-1.5021778975741245,-1.6428156535034528,-1.6845480418828835
1.713,-1.6711586383290995,-1.36987068873823,-1.500539083557952,-1.6418752769913887,-1.6838630685718643
1.714,-1.6703587794270591,-1.3698170104607799,-1.4989002695417795,-1.640931732962299,-1.6831744615614321
1.715,-1.669554979596455,-1.3697619594058281,-1.497261455525607,-1.6399850214161837,-1.6824822176142087
1.716,-1.6687472370966854,-1.3697055357966634,-1.4956226415094345,-1.6390351423530438,-1.6817863334928158
1.717,-1.667935550199958,-1.369647739859063,-1.4939838274932615,-1.6380820957728774,-1.6810868059598776
1.718,-1.6671199171913185,-1.3695885718212926,-1.4923450134770895,-1.6371258816756864,-1.6803836317780143
1.719,-1.6663003363686764,-1.3695280319141006,-1.4907061994609165,-1.6361665000614698,-1.6796768077098498
1.72,-1.6654768060428324,-1.3694661203707175,-1.4890673854447445,-1.6352039509302285,-1.6789663305180054
1.721,-1.6646493245375042,-1.3694028374268534,-1.4874285714285715,-1.6342382342819608,-1.6782521969651034
1.722,-1.663817890189354,-1.3693381833206921,-1.4857897574123995,-1.6332693501166675,-1.6775344038137674
1.723,-1.6629825013480133,-1.3692721582928917,-1.4841509433962266,-1.6322972984343496,-1.6768129478266176
1.724,-1.6621431563761142,-1.3692047625865806,-1.4825121293800545,-1.631322079235006,-1.676087825766278
1.725,-1.6612998536493098,-1.369135996447354,-1.4808733153638816,-1.630343692518636,-1.6753590343953704
1.726,-1.6604525915563044,-1.369065860123271,-1.4792345013477095,-1.6293621382852406,-1.6746265704765175
1.727,-1.6596013684988815,-1.3689943538648535,-1.4775956873315366,-1.6283774165348213,-1.6738904307723406
1.728,-1.658746182891928,-1.3689214779250822,-1.4759568733153645,-1.6273895272673755,-1.673150612045463
1.729,-1.6578870331634619,-1.3688472325593934,-1.4743180592991916,-1.6263984704829042,-1.6724071110585061
1.73,-1.657023917754657,-1.368771618025677,-1.4726792452830195,-1.6254042461814082,-1.6716599245740933
1.731,-1.6561568351198728,-1.3686946345842732,-1.4710404312668466,-1.6244068543628867,-1.6709090493548455
1.732,-1.655285783726681,-1.3686162824979702,-1.469401617250674,-1.6234062950273396,-1.6701544821633871
1.733,-1.6544107620558874,-1.3685365620320002,-1.4677628032345016,-1.622402568174766,-1.6693962197623382
1.734,-1.653531768601564,-1.3684554734540388,-1.466123989218329,-1.6213956738051687,-1.668634258914322
1.735,-1.6526488018710754,-1.3683730170341997,-1.4644851752021566,-1.620385611918545,-1.6678685963819608
1.736,-1.6517618603851,-1.3682891930450332,-1.462846361185984,-1.6193723825148956,-1.667099228927877
1.737,-1.6508709426776647,-1.3682040017615238,-1.4612075471698116,-1.6183559855942207,-1.6663261533146934
1.738,-1.6499760472961627,-1.368117443461086,-1.459568733153639,-1.617336421156522,-1.6655493663050311
1.739,-1.649077172801388,-1.3680295184235634,-1.4579299191374666,-1.616313689201796,-1.6647688646615137
1.74,-1.6481743177675585,-1.3679402269312235,-1.4562911051212941,-1.6152877897300453,-1.6639846451467628
1.741,-1.6472674807823426,-1.3678495692687567,-1.4546522911051216,-1.614258722741269,-1.6631967045234
1.742,-1.6463566604468869,-1.3677575457232738,-1.4530134770889491,-1.6132264882354672,-1.6624050395540486
1.743,-1.6454418553758399,-1.3676641565843004,-1.4513746630727766,-1.6121910862126407,-1.6616096470013313
1.744,-1.6445230641973847,-1.367569402143778,-1.4497358490566041,-1.6111525166727887,-1.660810523627869
1.745,-1.6436002855532603,-1.3674732826960592,-1.4480970350404316,-1.6101107796159102,-1.6600076661962853
1.746,-1.6426735180987888,-1.3673757985379027,-1.4464582210242591,-1.609065875042007,-1.6592010714692023
1.747,-1.6417427605029062,-1.3672769499684752,-1.4448194070080866,-1.6080178029510783,-1.6583907362092412
1.748,-1.6408080114481836,-1.3671767372893442,-1.4431805929919141,-1.606966563343124,-1.6575766571790254
1.749,-1.6398692696308583,-1.3670751608044795,-1.4415417789757417,-1.6059121562181442,-1.6567588311411765
1.75,-1.638926533760858,-1.366972220820245,-1.4399029649595692,-1.604854581576138,-1.655937254858318
1.751,-1.6379798025618266,-1.366867917645401,-1.4382641509433967,-1.6037938394171078,-1.6551119250930717
1.752,-1.6370290747711547,-1.3667622515910987,-1.4366253369272242,-1.6027299297410522,-1.6542828386080586
1.753,-1.6360743491400036,-1.366655222970878,-1.4349865229110517,-1.601662852547971,-1.653449992165903
1.754,-1.6351156244333316,-1.366546832100664,-1.4333477088948792,-1.6005926078378643,-1.6526133825292255
1.755,-1.6341528994299221,-1.366437079298766,-1.4317088948787067,-1.599519195610732,-1.65177300646065
1.756,-1.6331861729224075,-1.366325964885872,-1.4300700808625342,-1.5984426158665732,-1.6509288607227968
1.757,-1.632215443717302,-1.366213489185049,-1.4284312668463617,-1.5973628686053907,-1.6500809420782903
1.758,-1.6312407106350202,-1.366099652521738,-1.4267924528301892,-1.5962799538271817,-1.6492292472897512
1.759,-1.6302619725099112,-1.3659844552237512,-1.4251536388140167,-1.595193871531948,-1.648373773119803
1.76,-1.6292792281902793,-1.3658678976212706,-1.4235148247978442,-1.5941046217196888,-1.6475145163310672
1.761,-1.6282924765384146,-1.3657499800468442,-1.4218760107816717,-1.593012204390404,-1.6466514736861668
1.762,-1.6273017164306196,-1.3656307028353827,-1.4202371967654992,-1.5919166195440937,-1.6457846419477231
1.763,-1.6263069467572309,-1.3655100663241584,-1.4185983827493267,-1.5908178671807578,-1.6449140178783594
1.764,-1.625308166422653,-1.3653880708528003,-1.4169595687331542,-1.5897159473003963,-1.6440395982406975
1.765,-1.624305374345381,-1.365264716763293,-1.4153207547169817,-1.5886108599030102,-1.6431613797973597
1.766,-1.623298569458027,-1.3651400043999737,-1.4136819407008092,-1.5875026049885976,-1.6422793593109681
1.767,-1.6222877507073488,-1.3650139341095275,-1.4120431266846367,-1.5863911825571604,-1.6413935335441459
1.768,-1.6212729170542741,-1.364886506240987,-1.4104043126684642,-1.5852765926086967,-1.640503899259515
1.769,-1.6202540674739296,-1.3647577211457285,-1.4087654986522917,-1.5841588351432083,-1.639610453219697
1.77,-1.6192312009556666,-1.3646275791774687,-1.4071266846361188,-1.5830379101606944,-1.6387131921873148
1.771,-1.618204316503086,-1.364496080692263,-1.4054878706199467,-1.5819138176611558,-1.6378121129249907
1.772,-1.6171734131340685,-1.364363226048501,-1.4038490566037738,-1.5807865576445908,-1.636907212195347
1.773,-1.6161384898807996,-1.3642290156069066,-1.4022102425876017,-1.5796561301110001,-1.6359984867610058
1.774,-1.615099545789795,-1.3640934497305317,-1.4005714285714288,-1.5785225350603858,-1.6350859333845897
1.775,-1.6140565799219289,-1.3639565287847548,-1.3989326145552567,-1.577385772492744,-1.634169548828721
1.776,-1.6130095913524587,-1.3638182531372796,-1.3972938005390838,-1.5762458424080776,-1.6332493298560218
1.777,-1.6119585791710564,-1.363678623158131,-1.3956549865229118,-1.5751027448063857,-1.632325273229115
1.778,-1.610903542481829,-1.363537639219652,-1.3940161725067388,-1.5739564796876682,-1.631397375710621
1.779,-1.60984448040335,-1.3633953016965004,-1.3923773584905668,-1.572807047051926,-1.630465634063164
1.78,-1.6087813920686818,-1.3632516109656476,-1.3907385444743938,-1.5716544468991573,-1.6295300450493664
1.781,-1.6077142766254093,-1.3631065674063754,-1.3890997304582218,-1.570498679229364,-1.6285906054318497
1.782,-1.6066431332356574,-1.3629601714002715,-1.3874609164420488,-1.5693397440425443,-1.6276473119732366
1.783,-1.6055679610761255,-1.362812423331229,-1.3858221024258768,-1.5681776413386999,-1.6267001614361494
1.784,-1.6044887593381083,-1.362663323585442,-1.3841832884097038,-1.5670123711178299,-1.6257491505832093
1.785,-1.6034055272275292,-1.3625128725514037,-1.3825444743935313,-1.5658439333799352,-1.62479427617704
1.786,-1.6023182639649596,-1.3623610706199034,-1.3809056603773588,-1.564672328125015,-1.6238355349802633
1.787,-1.6012269687856502,-1.3622079181840223,-1.3792668463611863,-1.5634975553530674,-1.6228729237555015
1.788,-1.6001316409395563,-1.3620534156391335,-1.3776280323450139,-1.5623196150640961,-1.621906439265377
1.789,-1.5990322796913659,-1.3618975633828965,-1.3759892183288414,-1.5611385072580992,-1.620936078272512
1.79,-1.5979288843205222,-1.361740361815256,-1.3743504043126689,-1.5599542319350759,-1.6199618375395288
1.791,-1.5968214541212573,-1.3615818113384386,-1.3727115902964964,-1.5587667890950287,-1.6189837138290502
1.792,-1.595709988402611,-1.3614219123569495,-1.3710727762803239,-1.5575761787379552,-1.6180017039036976
1.793,-1.5945944864884636,-1.3612606652775703,-1.3694339622641514,-1.556382400863857,-1.6170158045260936
1.794,-1.5934749477175592,-1.361098070509357,-1.3677951482479789,-1.5551854554727313,-1.6160260124588617
1.795,-1.592351371443534,-1.3609341284636345,-1.3661563342318064,-1.553985342564582,-1.615032324464623
1.796,-1.5912237570349417,-1.3607688395539965,-1.3645175202156339,-1.552782062139408,-1.6140347373059987
1.797,-1.590092103875282,-1.3606022041963022,-1.3628787061994614,-1.5515756141972075,-1.613033247745613
1.798,-1.588956411363025,-1.360434222808672,-1.361239892183289,-1.5503659987379805,-1.6120278525460878
1.799,-1.5878166789116397,-1.3602648958114862,-1.3596010781671164,-1.549153215761729,-1.6110185484700459
1.8,-1.5866729059496192,-1.360094223627382,-1.357962264150944,-1.5479372652684527,-1.6100053322801078
1.801,-1.5855250919205104,-1.3599222066812502,-1.3563234501347714,-1.5467181472581508,-1.6089882007388976
1.802,-1.584373236282935,-1.3597488454002318,-1.354684636118599,-1.5454958617308225,-1.6079671506090365
1.803,-1.583217338510623,-1.3595741402137167,-1.3530458221024264,-1.5442704086864687,-1.6069421786531475
1.804,-1.582057398092433,-1.3593980915533397,-1.351407008086254,-1.543041788125091,-1.6059132816338522
1.805,-1.5808934145323847,-1.3592206998529792,-1.3497681940700814,-1.541810000046687,-1.604880456313774
1.806,-1.5797253873496817,-1.359041965548752,-1.3481293800539085,-1.5405750444512565,-1.6038436994555336
1.807,-1.5785533160787386,-1.358861889079012,-1.3464905660377364,-1.5393369213388022,-1.6028030078217559
1.808,-1.5773772002692075,-1.3586804708843478,-1.3448517520215635,-1.5380956307093223,-1.6017583781750606
1.809,-1.5761970394860096,-1.3584977114075796,-1.3432129380053914,-1.5368511725628151,-1.6007098072780708
