X,-1.3041237113402064 -0.16223195876288654,-0.6782246879334259 -0.6886130374479889,1.6388140161725069 -4.307827493261456,2.6141304347826093 -6.554956521739132,0.6180555555555545 -0.8541666666666643
1.783,-2.4874845360824747,-1.8978876560332874,-1.3858221024258768,-1.8939619565217392,0.2478263888888892
1.784,-2.488788659793815,-1.8985658807212207,-1.3841832884097038,-1.8913478260869567,0.2484444444444449
1.785,-2.490092783505155,-1.899244105409154,-1.3825444743935313,-1.8887336956521743,0.2490625000000004
1.786,-2.491396907216495,-1.8999223300970876,-1.3809056603773588,-1.886119565217391,0.2496805555555559
1.787,-2.4927010309278352,-1.9006005547850209,-1.3792668463611863,-1.8835054347826095,0.2502986111111114
1.788,-2.4940051546391757,-1.9012787794729544,-1.3776280323450139,-1.8808913043478261,0.2509166666666671
1.789,-2.4953092783505157,-1.9019570041608878,-1.3759892183288414,-1.8782771739130437,0.2515347222222226
1.79,-2.4966134020618562,-1.9026352288488213,-1.3743504043126689,-1.8756630434782613,0.2521527777777781
1.791,-2.4979175257731963,-1.9033134535367546,-1.3727115902964964,-1.8730489130434789,0.2527708333333336
1.792,-2.4992216494845367,-1.9039916782246882,-1.3710727762803239,-1.8704347826086956,0.25338888888888933
1.793,-2.5005257731958768,-1.9046699029126215,-1.3694339622641514,-1.8678206521739131,0.2540069444444448
1.794,-2.5018298969072172,-1.905348127600555,-1.3677951482479789,-1.8652065217391307,0.25462500000000055
1.795,-2.5031340206185573,-1.9060263522884884,-1.3661563342318064,-1.8625923913043483,0.25524305555555604
1.796,-2.5044381443298973,-1.906704576976422,-1.3645175202156339,-1.859978260869565,0.25586111111111154
1.797,-2.5057422680412373,-1.9073828016643553,-1.3628787061994614,-1.8573641304347825,0.25647916666666704
1.798,-2.507046391752578,-1.9080610263522888,-1.361239892183289,-1.8547500000000001,0.25709722222222275
1.799,-2.508350515463918,-1.9087392510402221,-1.3596010781671164,-1.8521358695652177,0.25771527777777825
1.8,-2.5096546391752583,-1.9094174757281557,-1.357962264150944,-1.8495217391304344,0.25833333333333375
1.801,-2.5109587628865984,-1.910095700416089,-1.3563234501347714,-1.8469076086956528,0.25895138888888924
1.802,-2.512262886597939,-1.9107739251040223,-1.354684636118599,-1.8442934782608695,0.25956944444444496
1.803,-2.513567010309279,-1.9114521497919559,-1.3530458221024264,-1.841679347826087,0.26018750000000046
1.804,-2.5148711340206193,-1.9121303744798892,-1.351407008086254,-1.8390652173913047,0.26080555555555596
1.805,-2.5161752577319594,-1.9128085991678225,-1.3497681940700814,-1.8364510869565223,0.26142361111111145
1.806,-2.5174793814432994,-1.913486823855756,-1.3481293800539085,-1.833836956521739,0.2620416666666672
1.807,-2.5187835051546394,-1.9141650485436894,-1.3464905660377364,-1.8312228260869565,0.26265972222222267
1.808,-2.52008762886598,-1.914843273231623,-1.3448517520215635,-1.828608695652174,0.26327777777777817
1.809,-2.52139175257732,-1.9155214979195563,-1.3432129380053914,-1.8259945652173917,0.26389583333333366
1.81,-2.5226958762886604,-1.9161997226074898,-1.3415741239892185,-1.8233804347826084,0.2645138888888894
1.811,-2.5240000000000005,-1.9168779472954232,-1.3399353099730464,-1.820766304347826,0.2651319444444449
1.812,-2.525304123711341,-1.9175561719833567,-1.3382964959568735,-1.8181521739130435,0.2657500000000004
1.813,-2.526608247422681,-1.91823439667129,-1.3366576819407014,-1.815538043478261,0.26636805555555587
1.814,-2.527912371134021,-1.9189126213592236,-1.3350188679245285,-1.8129239130434787,0.2669861111111116
1.815,-2.5292164948453615,-1.919590846047157,-1.3333800539083565,-1.8103097826086962,0.2676041666666671
1.816,-2.5305206185567015,-1.9202690707350905,-1.3317412398921835,-1.807695652173913,0.2682222222222226
1.817,-2.5318247422680416,-1.9209472954230238,-1.3301024258760115,-1.8050815217391305,0.2688402777777781
1.818,-2.533128865979382,-1.9216255201109573,-1.3284636118598385,-1.802467391304348,0.2694583333333338
1.819,-2.534432989690722,-1.9223037447988907,-1.3268247978436665,-1.7998532608695657,0.2700763888888893
1.82,-2.5357371134020625,-1.9229819694868242,-1.3251859838274935,-1.7972391304347823,0.2706944444444448
1.821,-2.5370412371134026,-1.9236601941747575,-1.323547169811321,-1.794625,0.2713125000000003
1.822,-2.538345360824743,-1.9243384188626909,-1.3219083557951485,-1.7920108695652175,0.271930555555556
1.823,-2.539649484536083,-1.9250166435506244,-1.320269541778976,-1.789396739130435,0.2725486111111115
1.824,-2.540953608247423,-1.9256948682385577,-1.3186307277628035,-1.7867826086956518,0.273166666666667
1.825,-2.542257731958763,-1.926373092926491,-1.316991913746631,-1.7841684782608702,0.2737847222222225
1.826,-2.5435618556701036,-1.9270513176144246,-1.3153530997304586,-1.781554347826087,0.2744027777777782
1.827,-2.5448659793814437,-1.927729542302358,-1.313714285714286,-1.7789402173913045,0.2750208333333337
1.828,-2.546170103092784,-1.9284077669902915,-1.3120754716981136,-1.776326086956522,0.2756388888888892
1.829,-2.547474226804124,-1.9290859916782248,-1.310436657681941,-1.7737119565217396,0.2762569444444447
1.83,-2.5487783505154646,-1.9297642163661584,-1.3087978436657686,-1.7710978260869563,0.2768750000000004
1.831,-2.5500824742268047,-1.9304424410540917,-1.307159029649596,-1.768483695652174,0.2774930555555559
1.832,-2.551386597938145,-1.9311206657420252,-1.3055202156334236,-1.7658695652173915,0.27811111111111164
1.833,-2.552690721649485,-1.9317988904299586,-1.303881401617251,-1.763255434782609,0.2787291666666669
1.834,-2.553994845360825,-1.932477115117892,-1.3022425876010786,-1.7606413043478257,0.27934722222222264
1.835,-2.5552989690721652,-1.9331553398058254,-1.300603773584906,-1.7580271739130433,0.27996527777777813
1.836,-2.5566030927835057,-1.933833564493759,-1.2989649595687336,-1.7554130434782609,0.28058333333333385
1.837,-2.5579072164948458,-1.9345117891816923,-1.297326145552561,-1.7527989130434785,0.28120138888888935
1.838,-2.5592113402061862,-1.9351900138696259,-1.2956873315363886,-1.7501847826086951,0.28181944444444484
1.839,-2.5605154639175263,-1.9358682385575592,-1.294048517520216,-1.7475706521739136,0.28243750000000034
1.84,-2.5618195876288667,-1.9365464632454927,-1.2924097035040436,-1.7449565217391303,0.28305555555555606
1.841,-2.563123711340207,-1.937224687933426,-1.290770889487871,-1.7423423913043479,0.28367361111111156
1.842,-2.564427835051547,-1.9379029126213594,-1.2891320754716982,-1.7397282608695654,0.28429166666666705
1.843,-2.5657319587628873,-1.938581137309293,-1.2874932614555261,-1.737114130434783,0.28490972222222255
1.844,-2.5670360824742273,-1.9392593619972263,-1.2858544474393532,-1.7344999999999997,0.28552777777777827
1.845,-2.5683402061855674,-1.9399375866851596,-1.2842156334231811,-1.7318858695652173,0.28614583333333377
1.846,-2.569644329896908,-1.9406158113730931,-1.2825768194070082,-1.7292717391304349,0.28676388888888926
1.847,-2.570948453608248,-1.9412940360610265,-1.2809380053908361,-1.7266576086956524,0.28738194444444476
1.848,-2.5722525773195883,-1.94197226074896,-1.2792991913746632,-1.7240434782608691,0.2880000000000005
1.849,-2.5735567010309284,-1.9426504854368933,-1.2776603773584911,-1.7214293478260867,0.288618055555556
1.85,-2.574860824742269,-1.9433287101248269,-1.2760215633423182,-1.7188152173913043,0.28923611111111147
1.851,-2.576164948453609,-1.9440069348127602,-1.2743827493261461,-1.7162010869565218,0.28985416666666697
1.852,-2.577469072164949,-1.9446851595006938,-1.2727439353099732,-1.7135869565217394,0.2904722222222227
1.853,-2.578773195876289,-1.945363384188627,-1.2711051212938012,-1.710972826086957,0.2910902777777782
1.854,-2.5800773195876294,-1.9460416088765606,-1.2694663072776282,-1.7083586956521737,0.2917083333333337
1.855,-2.5813814432989695,-1.946719833564494,-1.2678274932614562,-1.7057445652173913,0.2923263888888892
1.856,-2.58268556701031,-1.9473980582524275,-1.2661886792452832,-1.7031304347826088,0.2929444444444449
1.857,-2.58398969072165,-1.9480762829403608,-1.2645498652291107,-1.7005163043478264,0.2935625000000004
1.858,-2.5852938144329904,-1.9487545076282944,-1.2629110512129382,-1.697902173913043,0.2941805555555559
1.859,-2.5865979381443305,-1.9494327323162277,-1.2612722371967657,-1.6952880434782607,0.2947986111111114
1.86,-2.587902061855671,-1.9501109570041613,-1.2596334231805932,-1.6926739130434783,0.2954166666666671
1.861,-2.589206185567011,-1.9507891816920946,-1.2579946091644207,-1.6900597826086958,0.2960347222222226
1.862,-2.590510309278351,-1.951467406380028,-1.2563557951482482,-1.6874456521739125,0.2966527777777781
1.863,-2.591814432989691,-1.9521456310679615,-1.2547169811320757,-1.684831521739131,0.2972708333333336
1.864,-2.5931185567010315,-1.9528238557558948,-1.2530781671159033,-1.6822173913043477,0.2978888888888893
1.865,-2.5944226804123716,-1.9535020804438281,-1.2514393530997308,-1.6796032608695652,0.2985069444444448
1.866,-2.595726804123712,-1.9541803051317617,-1.2498005390835583,-1.6769891304347828,0.2991250000000003
1.867,-2.597030927835052,-1.954858529819695,-1.2481617250673858,-1.6743750000000004,0.2997430555555558
1.868,-2.5983350515463925,-1.9555367545076285,-1.2465229110512133,-1.671760869565217,0.3003611111111115
1.869,-2.5996391752577326,-1.9562149791955619,-1.2448840970350408,-1.6691467391304347,0.300979166666667
1.87,-2.6009432989690726,-1.9568932038834954,-1.2432452830188683,-1.6665326086956522,0.3015972222222225
1.871,-2.602247422680413,-1.9575714285714287,-1.2416064690026958,-1.6639184782608698,0.302215277777778
1.872,-2.603551546391753,-1.9582496532593623,-1.2399676549865233,-1.6613043478260865,0.30283333333333373
1.873,-2.604855670103093,-1.9589278779472956,-1.2383288409703508,-1.658690217391304,0.30345138888888923
1.874,-2.6061597938144336,-1.9596061026352292,-1.2366900269541783,-1.6560760869565216,0.30406944444444495
1.875,-2.6074639175257737,-1.9602843273231625,-1.2350512129380058,-1.6534619565217392,0.30468750000000044
1.876,-2.6087680412371137,-1.9609625520110958,-1.2334123989218333,-1.6508478260869568,0.3053055555555557
1.877,-2.610072164948454,-1.9616407766990294,-1.2317735849056608,-1.6482336956521744,0.30592361111111144
1.878,-2.611376288659794,-1.9623190013869627,-1.2301347708894883,-1.645619565217392,0.30654166666666693
1.879,-2.6126804123711347,-1.9629972260748962,-1.2284959568733158,-1.6430054347826086,0.30715972222222265
1.88,-2.6139845360824747,-1.9636754507628296,-1.2268571428571433,-1.6403913043478262,0.30777777777777815
1.881,-2.6152886597938148,-1.9643536754507631,-1.2252183288409708,-1.6377771739130438,0.30839583333333365
1.882,-2.6165927835051552,-1.9650319001386964,-1.2235795148247983,-1.6351630434782614,0.30901388888888914
1.883,-2.6178969072164953,-1.96571012482663,-1.2219407008086258,-1.632548913043478,0.30963194444444486
1.884,-2.6192010309278353,-1.9663883495145633,-1.2203018867924533,-1.6299347826086956,0.31025000000000036
1.885,-2.6205051546391758,-1.9670665742024969,-1.2186630727762808,-1.6273206521739132,0.31086805555555586
1.886,-2.621809278350516,-1.9677447988904302,-1.2170242587601083,-1.6247065217391308,0.31148611111111135
1.887,-2.6231134020618563,-1.9684230235783635,-1.2153854447439358,-1.6220923913043475,0.31210416666666707
1.888,-2.6244175257731963,-1.969101248266297,-1.2137466307277633,-1.619478260869566,0.31272222222222257
1.889,-2.625721649484537,-1.9697794729542304,-1.2121078167115908,-1.6168641304347826,0.31334027777777806
1.89,-2.627025773195877,-1.9704576976421637,-1.2104690026954184,-1.6142500000000002,0.31395833333333356
1.891,-2.628329896907217,-1.9711359223300973,-1.2088301886792459,-1.6116358695652178,0.3145763888888893
1.892,-2.629634020618557,-1.9718141470180306,-1.2071913746630734,-1.6090217391304353,0.3151944444444448
1.893,-2.6309381443298974,-1.9724923717059641,-1.2055525606469009,-1.606407608695652,0.3158125000000003
1.894,-2.6322422680412374,-1.9731705963938975,-1.2039137466307284,-1.6037934782608696,0.31643055555555577
1.895,-2.633546391752578,-1.973848821081831,-1.2022749326145554,-1.6011793478260872,0.3170486111111115
1.896,-2.634850515463918,-1.9745270457697643,-1.2006361185983834,-1.5985652173913047,0.317666666666667
1.897,-2.6361546391752584,-1.975205270457698,-1.1989973045822104,-1.5959510869565214,0.3182847222222225
1.898,-2.6374587628865984,-1.9758834951456312,-1.1973584905660384,-1.593336956521739,0.318902777777778
1.899,-2.638762886597939,-1.9765617198335648,-1.1957196765498654,-1.5907228260869566,0.3195208333333337
1.9,-2.640067010309279,-1.977239944521498,-1.1940808625336934,-1.5881086956521742,0.3201388888888892
1.901,-2.641371134020619,-1.9779181692094316,-1.1924420485175204,-1.5854945652173917,0.3207569444444447
1.902,-2.642675257731959,-1.978596393897365,-1.1908032345013484,-1.5828804347826093,0.3213750000000002
1.903,-2.6439793814432995,-1.9792746185852985,-1.1891644204851755,-1.580266304347826,0.3219930555555559
1.904,-2.6452835051546395,-1.9799528432732318,-1.1875256064690034,-1.5776521739130436,0.3226111111111114
1.905,-2.64658762886598,-1.9806310679611654,-1.1858867924528305,-1.5750380434782612,0.3232291666666669
1.906,-2.64789175257732,-1.9813092926490987,-1.1842479784366584,-1.5724239130434787,0.3238472222222224
1.907,-2.6491958762886605,-1.981987517337032,-1.1826091644204855,-1.5698097826086954,0.3244652777777781
1.908,-2.6505000000000005,-1.9826657420249656,-1.1809703504043134,-1.567195652173913,0.3250833333333336
1.909,-2.651804123711341,-1.983343966712899,-1.1793315363881405,-1.5645815217391306,0.3257013888888891
1.91,-2.653108247422681,-1.9840221914008322,-1.177692722371968,-1.5619673913043481,0.3263194444444446
1.911,-2.654412371134021,-1.9847004160887658,-1.1760539083557955,-1.5593532608695648,0.3269375000000003
1.912,-2.655716494845361,-1.9853786407766991,-1.174415094339623,-1.5567391304347833,0.3275555555555558
1.913,-2.6570206185567016,-1.9860568654646327,-1.1727762803234505,-1.554125,0.3281736111111113
1.914,-2.6583247422680416,-1.986735090152566,-1.171137466307278,-1.5515108695652176,0.3287916666666668
1.915,-2.659628865979382,-1.9874133148404995,-1.1694986522911055,-1.5488967391304351,0.32940972222222253
1.916,-2.660932989690722,-1.9880915395284329,-1.167859838274933,-1.5462826086956527,0.33002777777777803
1.917,-2.6622371134020626,-1.9887697642163664,-1.1662210242587605,-1.5436684782608694,0.33064583333333375
1.918,-2.6635412371134026,-1.9894479889042997,-1.164582210242588,-1.541054347826087,0.331263888888889
1.919,-2.6648453608247427,-1.9901262135922333,-1.1629433962264155,-1.5384402173913045,0.33188194444444474
1.92,-2.666149484536083,-1.9908044382801666,-1.161304582210243,-1.5358260869565221,0.33250000000000024
1.921,-2.667453608247423,-1.9914826629681002,-1.1596657681940705,-1.5332119565217388,0.33311805555555596
1.922,-2.668757731958763,-1.9921608876560335,-1.158026954177898,-1.5305978260869564,0.33373611111111146
1.923,-2.6700618556701037,-1.992839112343967,-1.1563881401617255,-1.527983695652174,0.33435416666666695
1.924,-2.6713659793814437,-1.9935173370319004,-1.154749326145553,-1.5253695652173915,0.33497222222222245
1.925,-2.672670103092784,-1.994195561719834,-1.1531105121293805,-1.5227554347826082,0.33559027777777817
1.926,-2.673974226804124,-1.9948737864077672,-1.151471698113208,-1.5201413043478267,0.33620833333333366
1.927,-2.6752783505154647,-1.9955520110957006,-1.1498328840970355,-1.5175271739130434,0.33682638888888916
1.928,-2.6765824742268047,-1.9962302357836341,-1.148194070080863,-1.514913043478261,0.33744444444444466
1.929,-2.6778865979381448,-1.9969084604715674,-1.1465552560646906,-1.5122989130434785,0.3380625000000004
1.93,-2.679190721649485,-1.9975866851595008,-1.144916442048518,-1.509684782608696,0.3386805555555559
1.931,-2.6804948453608253,-1.9982649098474343,-1.1432776280323451,-1.5070706521739128,0.33929861111111137
1.932,-2.6817989690721653,-1.9989431345353676,-1.141638814016173,-1.5044565217391304,0.33991666666666687
1.933,-2.683103092783506,-1.9996213592233012,-1.1400000000000001,-1.501842391304348,0.3405347222222226
1.934,-2.684407216494846,-2.0002995839112345,-1.138361185983828,-1.4992282608695655,0.3411527777777781
1.935,-2.6857113402061863,-2.000977808599168,-1.1367223719676551,-1.4966141304347822,0.3417708333333336
1.936,-2.6870154639175263,-2.0016560332871016,-1.135083557951483,-1.4939999999999998,0.3423888888888891
1.937,-2.688319587628867,-2.002334257975035,-1.1334447439353101,-1.4913858695652173,0.3430069444444448
1.938,-2.689623711340207,-2.0030124826629683,-1.131805929919138,-1.488771739130435,0.3436250000000003
1.939,-2.690927835051547,-2.003690707350902,-1.1301671159029651,-1.4861576086956525,0.3442430555555558
1.94,-2.692231958762887,-2.004368932038835,-1.128528301886793,-1.48354347826087,0.3448611111111113
1.941,-2.6935360824742274,-2.0050471567267687,-1.1268894878706202,-1.4809293478260868,0.345479166666667
1.942,-2.6948402061855674,-2.005725381414702,-1.125250673854448,-1.4783152173913043,0.3460972222222225
1.943,-2.696144329896908,-2.0064036061026354,-1.1236118598382752,-1.475701086956522,0.346715277777778
1.944,-2.697448453608248,-2.007081830790569,-1.121973045822103,-1.4730869565217395,0.3473333333333335
1.945,-2.6987525773195884,-2.0077600554785024,-1.1203342318059302,-1.4704728260869562,0.3479513888888892
1.946,-2.7000567010309284,-2.0084382801664358,-1.1186954177897577,-1.4678586956521738,0.3485694444444447
1.947,-2.7013608247422685,-2.009116504854369,-1.1170566037735852,-1.4652445652173913,0.3491875000000002
1.948,-2.702664948453609,-2.0097947295423024,-1.1154177897574127,-1.462630434782609,0.3498055555555557
1.949,-2.703969072164949,-2.010472954230236,-1.1137789757412402,-1.4600163043478256,0.3504236111111114
1.95,-2.705273195876289,-2.011151178918169,-1.1121401617250677,-1.457402173913044,0.3510416666666669
1.951,-2.7065773195876295,-2.011829403606103,-1.1105013477088952,-1.4547880434782607,0.3516597222222224
1.952,-2.7078814432989695,-2.012507628294036,-1.1088625336927227,-1.4521739130434783,0.3522777777777779
1.953,-2.70918556701031,-2.0131858529819695,-1.1072237196765502,-1.449559782608696,0.35289583333333363
1.954,-2.71048969072165,-2.0138640776699033,-1.1055849056603777,-1.4469456521739135,0.3535138888888891
1.955,-2.7117938144329905,-2.0145423023578366,-1.1039460916442052,-1.4443315217391302,0.3541319444444446
1.956,-2.7130979381443305,-2.01522052704577,-1.1023072776280327,-1.4417173913043477,0.3547500000000001
1.957,-2.7144020618556706,-2.0158987517337037,-1.1006684636118602,-1.4391032608695653,0.35536805555555584
1.958,-2.7157061855670106,-2.0165769764216366,-1.0990296495956877,-1.4364891304347829,0.35598611111111134
1.959,-2.717010309278351,-2.0172552011095704,-1.0973908355795152,-1.4338749999999996,0.35660416666666706
1.96,-2.718314432989691,-2.0179334257975037,-1.0957520215633427,-1.4312608695652171,0.35722222222222255
1.961,-2.7196185567010316,-2.018611650485437,-1.0941132075471702,-1.4286467391304347,0.35784027777777805
1.962,-2.7209226804123716,-2.0192898751733708,-1.0924743935309977,-1.4260326086956523,0.35845833333333355
1.963,-2.722226804123712,-2.019968099861304,-1.0908355795148252,-1.423418478260869,0.35907638888888926
1.964,-2.723530927835052,-2.0206463245492374,-1.0891967654986527,-1.4208043478260874,0.35969444444444476
1.965,-2.7248350515463926,-2.021324549237171,-1.0875579514824802,-1.4181902173913041,0.36031250000000026
1.966,-2.7261391752577326,-2.022002773925104,-1.0859191374663077,-1.4155760869565217,0.36093055555555575
1.967,-2.7274432989690727,-2.022680998613038,-1.0842803234501348,-1.4129619565217393,0.3615486111111115
1.968,-2.7287474226804127,-2.023359223300971,-1.0826415094339628,-1.4103478260869569,0.36216666666666697
1.969,-2.730051546391753,-2.0240374479889045,-1.0810026954177898,-1.4077336956521735,0.36278472222222247
1.97,-2.731355670103093,-2.024715672676838,-1.0793638814016178,-1.4051195652173911,0.36340277777777796
1.971,-2.7326597938144337,-2.025393897364771,-1.0777250673854448,-1.4025054347826087,0.3640208333333337
1.972,-2.7339639175257737,-2.026072122052705,-1.0760862533692728,-1.3998913043478263,0.3646388888888892
1.973,-2.735268041237114,-2.0267503467406383,-1.0744474393530998,-1.397277173913043,0.3652569444444447
1.974,-2.7365721649484542,-2.0274285714285716,-1.0728086253369278,-1.3946630434782605,0.3658750000000002
1.975,-2.7378762886597943,-2.0281067961165054,-1.0711698113207548,-1.392048913043478,0.3664930555555559
1.976,-2.7391804123711347,-2.0287850208044382,-1.0695309973045828,-1.3894347826086957,0.3671111111111114
1.977,-2.7404845360824748,-2.029463245492372,-1.0678921832884098,-1.3868206521739133,0.3677291666666669
1.978,-2.741788659793815,-2.0301414701803053,-1.0662533692722378,-1.3842065217391308,0.3683472222222224
1.979,-2.7430927835051553,-2.0308196948682387,-1.0646145552560649,-1.3815923913043475,0.3689652777777781
1.98,-2.7443969072164953,-2.0314979195561724,-1.0629757412398928,-1.378978260869565,0.3695833333333336
1.981,-2.745701030927836,-2.0321761442441058,-1.0613369272237199,-1.3763641304347827,0.3702013888888891
1.982,-2.747005154639176,-2.032854368932039,-1.0596981132075474,-1.3737500000000002,0.3708194444444446
1.983,-2.7483092783505163,-2.033532593619973,-1.0580592991913749,-1.371135869565217,0.3714375000000003
1.984,-2.7496134020618563,-2.0342108183079057,-1.0564204851752024,-1.3685217391304345,0.3720555555555558
1.985,-2.7509175257731964,-2.0348890429958395,-1.0547816711590299,-1.365907608695652,0.3726736111111113
1.986,-2.7522216494845364,-2.035567267683773,-1.0531428571428574,-1.3632934782608697,0.3732916666666668
1.987,-2.753525773195877,-2.036245492371706,-1.0515040431266849,-1.3606793478260863,0.3739097222222225
1.988,-2.754829896907217,-2.03692371705964,-1.0498652291105124,-1.3580652173913048,0.374527777777778
1.989,-2.7561340206185574,-2.037601941747573,-1.04822641509434,-1.3554510869565215,0.3751458333333335
1.99,-2.7574381443298974,-2.0382801664355066,-1.0465876010781674,-1.352836956521739,0.375763888888889
1.991,-2.758742268041238,-2.03895839112344,-1.044948787061995,-1.3502228260869567,0.3763819444444447
1.992,-2.760046391752578,-2.0396366158113732,-1.0433099730458224,-1.3476086956521742,0.3770000000000002
1.993,-2.7613505154639184,-2.040314840499307,-1.04167115902965,-1.344994565217391,0.3776180555555557
1.994,-2.7626546391752584,-2.04099306518724,-1.0400323450134774,-1.3423804347826085,0.3782361111111112
1.995,-2.7639587628865985,-2.0416712898751737,-1.038393530997305,-1.339766304347826,0.37885416666666694
1.996,-2.7652628865979385,-2.042349514563107,-1.0367547169811324,-1.3371521739130436,0.37947222222222243
1.997,-2.766567010309279,-2.0430277392510403,-1.03511590296496,-1.3345380434782603,0.38009027777777815
1.998,-2.767871134020619,-2.043705963938974,-1.0334770889487874,-1.331923913043478,0.3807083333333334
1.999,-2.7691752577319595,-2.0443841886269074,-1.031838274932615,-1.3293097826086955,0.38132638888888915
2.0,-2.7704793814432995,-2.0450624133148407,-1.0301994609164424,-1.326695652173913,0.38194444444444464
2.001,-2.7717835051546396,-2.045740638002774,-1.02856064690027,-1.3240815217391306,0.38256250000000014
2.002,-2.7730876288659796,-2.0464188626907074,-1.0269218328840979,-1.3214673913043482,0.38318055555555564
2.003,-2.7743917525773205,-2.047097087378641,-1.025283018867925,-1.318853260869565,0.38379861111111135
2.004,-2.7756958762886605,-2.0477753120665745,-1.0236442048517524,-1.3162391304347825,0.38441666666666685
2.005,-2.7770000000000006,-2.048453536754508,-1.02200539083558,-1.313625,0.38503472222222235
2.006,-2.7783041237113406,-2.049131761442441,-1.020366576819408,-1.3110108695652176,0.38565277777777784
2.007,-2.779608247422681,-2.0498099861303745,-1.0187277628032345,-1.3083967391304343,0.38627083333333356
2.008,-2.780912371134021,-2.0504882108183082,-1.0170889487870625,-1.3057826086956519,0.38688888888888906
2.009,-2.782216494845361,-2.0511664355062416,-1.01545013477089,-1.3031684782608695,0.38750694444444456
2.01,-2.783520618556701,-2.051844660194175,-1.013811320754718,-1.300554347826088,0.38812500000000005
2.011,-2.784824742268042,-2.0525228848821087,-1.0121725067385445,-1.2979402173913037,0.38874305555555577
2.012,-2.786128865979382,-2.0532011095700415,-1.0105336927223725,-1.2953260869565213,0.38936111111111127
2.013,-2.787432989690722,-2.0538793342579753,-1.0088948787062,-1.2927119565217398,0.38997916666666677
2.014,-2.788737113402062,-2.0545575589459086,-1.0072560646900275,-1.2900978260869573,0.39059722222222226
2.015,-2.7900412371134027,-2.055235783633842,-1.0056172506738545,-1.287483695652174,0.391215277777778
2.016,-2.7913453608247427,-2.0559140083217757,-1.0039784366576825,-1.2848695652173916,0.3918333333333335
2.017,-2.7926494845360827,-2.0565922330097086,-1.00233962264151,-1.2822554347826092,0.392451388888889
2.018,-2.793953608247423,-2.0572704576976424,-1.0007008086253375,-1.2796413043478267,0.39306944444444447
2.019,-2.7952577319587637,-2.057948682385576,-0.9990619946091646,-1.2770271739130434,0.3936875000000002
2.02,-2.7965618556701037,-2.058626907073509,-0.9974231805929921,-1.274413043478261,0.3943055555555557
2.021,-2.7978659793814438,-2.059305131761443,-0.99578436657682,-1.2717989130434786,0.3949236111111112
2.022,-2.799170103092784,-2.0599833564493757,-0.9941455525606475,-1.2691847826086962,0.3955416666666667
2.023,-2.8004742268041243,-2.0606615811373095,-0.9925067385444746,-1.2665706521739128,0.3961597222222224
2.024,-2.8017783505154643,-2.0613398058252432,-0.9908679245283021,-1.2639565217391304,0.3967777777777779
2.025,-2.803082474226805,-2.062018030513176,-0.98922911051213,-1.261342391304348,0.3973958333333334
2.026,-2.804386597938145,-2.06269625520111,-0.9875902964959575,-1.2587282608695656,0.3980138888888889
2.027,-2.8056907216494853,-2.0633744798890437,-0.9859514824797846,-1.2561141304347823,0.3986319444444446
2.028,-2.8069948453608253,-2.0640527045769765,-0.9843126684636121,-1.2534999999999998,0.3992500000000001
2.029,-2.8082989690721654,-2.0647309292649103,-0.98267385444744,-1.2508858695652174,0.3998680555555556
2.03,-2.8096030927835054,-2.065409153952843,-0.9810350404312675,-1.248271739130435,0.4004861111111111
2.031,-2.8109072164948463,-2.066087378640777,-0.9793962264150946,-1.2456576086956517,0.4011041666666668
2.032,-2.8122113402061863,-2.0667656033287103,-0.9777574123989221,-1.2430434782608693,0.4017222222222223
2.033,-2.8135154639175264,-2.0674438280166436,-0.9761185983827501,-1.2404293478260868,0.4023402777777778
2.034,-2.8148195876288664,-2.0681220527045774,-0.9744797843665776,-1.2378152173913044,0.4029583333333333
2.035,-2.816123711340207,-2.0688002773925107,-0.9728409703504046,-1.235201086956521,0.403576388888889
2.036,-2.817427835051547,-2.069478502080444,-0.9712021563342321,-1.2325869565217387,0.4041944444444445
2.037,-2.818731958762887,-2.0701567267683774,-0.9695633423180596,-1.2299728260869571,0.4048125
2.038,-2.820036082474227,-2.0708349514563107,-0.9679245283018876,-1.2273586956521747,0.4054305555555555
2.039,-2.821340206185568,-2.0715131761442445,-0.9662857142857146,-1.2247445652173905,0.40604861111111146
2.04,-2.822644329896908,-2.072191400832178,-0.9646469002695421,-1.222130434782609,0.40666666666666673
2.041,-2.823948453608248,-2.072869625520111,-0.9630080862533696,-1.2195163043478265,0.40728472222222223
2.042,-2.825252577319588,-2.0735478502080444,-0.9613692722371976,-1.2169021739130441,0.4079027777777777
2.043,-2.8265567010309285,-2.074226074895978,-0.9597304582210242,-1.2142880434782608,0.40852083333333367
2.044,-2.8278608247422685,-2.0749042995839115,-0.9580916442048522,-1.2116739130434784,0.40913888888888916
2.045,-2.8291649484536086,-2.075582524271845,-0.9564528301886797,-1.209059782608696,0.40975694444444466
2.046,-2.8304690721649486,-2.076260748959778,-0.9548140161725076,-1.2064456521739135,0.41037499999999993
2.047,-2.8317731958762895,-2.076938973647712,-0.9531752021563342,-1.2038315217391302,0.4109930555555559
2.048,-2.8330773195876295,-2.0776171983356453,-0.9515363881401622,-1.2012173913043478,0.41161111111111137
2.049,-2.8343814432989696,-2.0782954230235786,-0.9498975741239897,-1.1986032608695654,0.41222916666666687
2.05,-2.8356855670103096,-2.078973647711512,-0.9482587601078172,-1.195989130434783,0.41284722222222237
