X,0.175111111111111 -1.2891111111111107 0.6187777777777778,0.378888888888889 -2.4098888888888896 2.045222222222224,0.05044444444444454 0.3818888888888874 -3.7025555555555525,-0.30088888888888865 4.422222222222219 -15.120888888888887,-1.1975555555555506 17.423888888888808 -61.74755555555524,1.4666666666666734 -29.200000000000124 140.7333333333339,0.15555555555555708 -2.322222222222254 3.722222222222367,-0.7777777777777752 19.61111111111105 -124.61111111111074,1.2444444444444551 -33.97777777777807 229.27777777777973
3.239,-1.7195412559999994,-1.7854387099999989,-1.9363986740000008,-3.953972852000007,-17.875279681999892,61.541510800000225,-2.1675033999999407,-69.2504829999998,132.2793728000011
3.24,-1.7196958222222216,-1.7853937777777769,-1.935689955555556,-3.951500088888894,-17.86561475555545,61.52181333333357,-2.1688177777777193,-69.23591111111091,132.2534577777789
3.241,-1.719850038222222,-1.785348087777777,-1.934981136222223,-3.949027927555562,-17.855952224222122,61.50211880000022,-2.170131844444386,-69.22134077777758,132.22754524444554
3.242,-1.7200039039999995,-1.7853016399999997,-1.9342722160000008,-3.946556368000005,-17.846292087999892,61.48242720000023,-2.1714455999999416,-69.2067719999998,132.2016352000011
3.243,-1.7201574195555551,-1.785254434444444,-1.9335631948888896,-3.944085410222229,-17.836634346888786,61.462738533333564,-2.172759044444386,-69.19220477777759,132.17572764444554
3.244,-1.720310584888888,-1.7852064711111106,-1.9328540728888894,-3.9416150542222272,-17.826979000888784,61.44305280000022,-2.1740721777777203,-69.17763911111092,132.14982257777888
3.245,-1.7204633999999999,-1.7851577499999993,-1.9321448500000007,-3.939145300000005,-17.817326049999892,61.42337000000022,-2.1753849999999417,-69.1630749999998,132.1239200000011
3.246,-1.720615864888889,-1.7851082711111101,-1.931435526222223,-3.9366761475555627,-17.807675494222117,61.403690133333555,-2.176697511111053,-69.14851244444425,132.0980199111122
3.247,-1.7207679795555548,-1.785058034444444,-1.9307261015555564,-3.9342075968888945,-17.798027333555453,61.384013200000226,-2.178009711111053,-69.13395144444425,132.07212231111222
3.248,-1.7209197439999997,-1.78500704,-1.9300165760000008,-3.931739648000006,-17.788381567999892,61.36433920000022,-2.179321599999943,-69.1193919999998,132.0462272000011
3.249,-1.7210711582222218,-1.7849552877777777,-1.9293069495555564,-3.9292723008888952,-17.77873819755544,61.344668133333556,-2.18063317777772,-69.1048341111109,132.0203345777789
3.25,-1.721222222222222,-1.7849027777777766,-1.9285972222222227,-3.9268055555555623,-17.769097222222115,61.325000000000216,-2.1819444444443867,-69.09027777777757,131.99444444444555
3.251,-1.721372935999999,-1.7848495099999986,-1.9278873940000008,-3.9243394120000055,-17.7594586419999,61.30533480000024,-2.1832553999999416,-69.07572299999981,131.96855680000112
3.252,-1.721523299555555,-1.784795484444444,-1.92717746488889,-3.92187387022223,-17.749822456888786,61.28567253333357,-2.184566044444386,-69.0611697777776,131.94267164444557
3.253,-1.7216733128888881,-1.7847407011111103,-1.9264674348888897,-3.919408930222227,-17.740188666888784,61.266013200000216,-2.1858763777777206,-69.04661811111092,131.91678897777888
3.254,-1.7218229759999994,-1.78468516,-1.9257573040000007,-3.9169445920000054,-17.730557271999892,61.24635680000023,-2.1871863999999412,-69.03206799999981,131.8909088000011
3.255,-1.7219722888888889,-1.7846288611111096,-1.925047072222223,-3.9144808555555617,-17.720928272222118,61.22670333333356,-2.1884961111110535,-69.01751944444425,131.86503111111222
3.256,-1.7221212515555546,-1.7845718044444436,-1.9243367395555564,-3.9120177208888958,-17.711301667555453,61.20705280000023,-2.1898055111110537,-69.00297244444425,131.83915591111224
3.257,-1.7222698639999994,-1.7845139899999993,-1.9236263060000007,-3.909555188000006,-17.701677457999892,61.187405200000214,-2.191114599999942,-68.9884269999998,131.81328320000108
3.258,-1.7224181262222218,-1.7844554177777776,-1.9229157715555565,-3.907093256888894,-17.69205564355545,61.16776053333356,-2.19242337777772,-68.97388311111092,131.7874129777789
3.259,-1.7225660382222219,-1.7843960877777767,-1.922205136222223,-3.9046319275555614,-17.682436224222123,61.14811880000022,-2.193731844444387,-68.95934077777758,131.76154524444556
3.26,-1.7227135999999992,-1.7843359999999993,-1.9214944000000012,-3.902171200000007,-17.672819199999893,61.12848000000024,-2.195039999999942,-68.9447999999998,131.7356800000011
3.261,-1.722860811555556,-1.7842751544444444,-1.9207835628888896,-3.8997110742222283,-17.66320457088878,61.10884413333355,-2.1963478444443867,-68.93026077777759,131.70981724444556
3.262,-1.7230076728888886,-1.7842135511111104,-1.9200726248888897,-3.8972515502222276,-17.653592336888785,61.089211200000236,-2.1976553777777204,-68.91572311111092,131.6839569777789
3.263,-1.7231541839999993,-1.7841511899999989,-1.9193615860000008,-3.8947926280000065,-17.6439824979999,61.06958120000023,-2.198962599999942,-68.90118699999981,131.65809920000112
3.264,-1.723300344888889,-1.784088071111111,-1.9186504462222231,-3.892334307555563,-17.63437505422212,61.04995413333356,-2.2002695111110535,-68.88665244444425,131.6322439111122
3.265,-1.7234461555555551,-1.7840241944444437,-1.9179392055555562,-3.889876588888894,-17.624770005555447,61.03033000000022,-2.201576111111054,-68.87211944444425,131.6063911111122
3.266,-1.7235916159999993,-1.78395956,-1.917227864000001,-3.8874194720000066,-17.615167351999894,61.01070880000022,-2.2028823999999423,-68.85758799999981,131.5805408000011
3.267,-1.7237367262222216,-1.783894167777777,-1.9165164215555563,-3.884962956888895,-17.60556709355545,60.99109053333356,-2.2041883777777205,-68.8430581111109,131.55469297777887
3.268,-1.723881486222222,-1.7838280177777777,-1.915804878222223,-3.8825070435555613,-17.595969230222117,60.97147520000023,-2.2054940444443876,-68.82852977777759,131.52884764444553
3.269,-1.7240258959999997,-1.783761109999999,-1.9150932340000009,-3.8800517320000054,-17.586373761999894,60.95186280000023,-2.2067993999999427,-68.8140029999998,131.50300480000112
3.27,-1.7241699555555554,-1.7836934444444439,-1.9143814888888897,-3.8775970222222274,-17.57678068888879,60.93225333333355,-2.2081044444443876,-68.79947777777758,131.47716444444555
3.271,-1.7243136648888884,-1.7836250211111104,-1.9136696428888897,-3.875142914222229,-17.56719001088878,60.91264680000023,-2.2094091777777205,-68.78495411111092,131.4513265777789
3.272,-1.7244570239999994,-1.7835558399999987,-1.9129576960000008,-3.8726894080000065,-17.557601727999895,60.89304320000022,-2.2107135999999423,-68.7704319999998,131.4254912000011
3.273,-1.7246000328888882,-1.7834859011111095,-1.912245648222223,-3.870236503555562,-17.54801584022212,60.87344253333356,-2.212017711111054,-68.75591144444425,131.3996583111122
3.274,-1.7247426915555555,-1.7834152044444438,-1.9115334995555564,-3.8677842008888934,-17.53843234755545,60.85384480000022,-2.2133215111110545,-68.74139244444424,131.37382791111222
3.275,-1.7248849999999996,-1.7833437499999998,-1.910821250000001,-3.8653325000000063,-17.52885124999989,60.834250000000225,-2.214624999999942,-68.72687499999981,131.3480000000011
3.276,-1.7250269582222217,-1.7832715377777775,-1.9101088995555564,-3.862881400888895,-17.519272547555452,60.814658133333566,-2.2159281777777204,-68.71235911111091,131.32217457777887
3.277,-1.7251685662222216,-1.7831985677777777,-1.909396448222223,-3.860430903555562,-17.50969624022212,60.79506920000021,-2.2172310444443877,-68.69784477777759,131.29635164444556
3.278,-1.725309824,-1.7831248399999997,-1.9086838960000008,-3.8579810080000048,-17.500122327999897,60.775483200000224,-2.218533599999942,-68.68333199999981,131.2705312000011
3.279,-1.7254507315555556,-1.7830503544444443,-1.9079712428888898,-3.855531714222229,-17.490550810888777,60.755900133333554,-2.219835844444387,-68.66882077777758,131.24471324444556
3.28,-1.7255912888888885,-1.7829751111111105,-1.90725848888889,-3.853083022222229,-17.480981688888782,60.736320000000234,-2.22113777777772,-68.65431111111093,131.2188977777789
3.281,-1.725731495999999,-1.7828991099999993,-1.9065456340000009,-3.8506349320000055,-17.471414961999898,60.71674280000022,-2.222439399999942,-68.6398029999998,131.1930848000011
3.282,-1.7258713528888885,-1.7828223511111108,-1.905832678222223,-3.8481874435555614,-17.461850630222116,60.69716853333355,-2.223740711111054,-68.62529644444426,131.1672743111122
3.283,-1.7260108595555552,-1.7827448344444439,-1.9051196215555564,-3.845740556888895,-17.452288693555452,60.67759720000022,-2.2250417111110536,-68.61079144444425,131.1414663111122
3.284,-1.7261500159999992,-1.7826665599999996,-1.904406464000001,-3.8432942720000067,-17.4427291519999,60.658028800000224,-2.2263423999999423,-68.59628799999982,131.1156608000011
3.285,-1.7262888222222221,-1.782587527777777,-1.9036932055555562,-3.8408485888888944,-17.43317200555545,60.63846333333356,-2.227642777777721,-68.58178611111092,131.0898577777789
3.286,-1.7264272782222214,-1.782507737777777,-1.9029798462222232,-3.8384035075555616,-17.423617254222115,60.61890080000022,-2.2289428444443864,-68.56728577777758,131.06405724444554
3.287,-1.7265653839999997,-1.7824271899999995,-1.9022663860000009,-3.835959028000005,-17.414064897999893,60.599341200000225,-2.2302425999999427,-68.55278699999981,131.0382592000011
3.288,-1.7267031395555552,-1.7823458844444438,-1.9015528248888898,-3.8335151502222296,-17.404514936888788,60.57978453333355,-2.231542044444387,-68.53828977777759,131.01246364444557
3.289,-1.7268405448888888,-1.7822638211111106,-1.9008391628888894,-3.8310718742222285,-17.394967370888786,60.56023080000023,-2.232841177777721,-68.52379411111092,130.98667057777888
3.29,-1.7269775999999997,-1.7821809999999991,-1.9001254000000007,-3.8286292000000053,-17.385422199999894,60.54068000000022,-2.234139999999943,-68.5092999999998,130.9608800000011
3.291,-1.7271143048888886,-1.7820974211111102,-1.8994115362222233,-3.8261871275555617,-17.37587942422212,60.521132133333566,-2.235438511111054,-68.49480744444425,130.9350919111122
3.292,-1.7272506595555557,-1.782013084444444,-1.8986975715555565,-3.823745656888894,-17.366339043555456,60.50158720000023,-2.236736711111053,-68.48031644444426,130.90930631111223
3.293,-1.727386664,-1.7819279899999994,-1.8979835060000005,-3.821304788000006,-17.356801057999895,60.48204520000023,-2.238034599999943,-68.4658269999998,130.8835232000011
3.294,-1.7275223182222224,-1.7818421377777773,-1.8972693395555564,-3.8188645208888943,-17.347265467555445,60.46250613333356,-2.2393321777777206,-68.45133911111091,130.85774257777888
3.295,-1.7276576222222215,-1.781755527777777,-1.896555072222223,-3.816424855555562,-17.33773227222212,60.442970000000216,-2.2406294444443873,-68.43685277777759,130.83196444444553
3.296,-1.7277925759999997,-1.7816681599999993,-1.895840704000001,-3.8139857920000075,-17.328201471999897,60.42343680000023,-2.241926399999943,-68.4223679999998,130.8061888000011
3.297,-1.727927179555555,-1.7815800344444432,-1.8951262348888895,-3.8115473302222274,-17.318673066888778,60.403906533333554,-2.243223044444388,-68.40788477777758,130.78041564444555
3.298,-1.7280614328888886,-1.7814911511111107,-1.8944116648888896,-3.8091094702222286,-17.309147056888783,60.384379200000225,-2.2445193777777206,-68.39340311111091,130.75464497777887
3.299,-1.7281953359999993,-1.7814015099999998,-1.8936969940000008,-3.806672212000006,-17.2996234419999,60.36485480000022,-2.245815399999943,-68.37892299999982,130.7288768000011
3.3,-1.7283288888888886,-1.7813111111111106,-1.8929822222222232,-3.8042355555555627,-17.290102222222124,60.34533333333357,-2.247111111111055,-68.36444444444425,130.7031111111122
3.301,-1.728462091555555,-1.781219954444444,-1.8922673495555564,-3.801799500888894,-17.280583397555446,60.32581480000022,-2.248406511111054,-68.34996744444425,130.6773479111122
3.302,-1.7285949439999997,-1.7811280399999991,-1.8915523760000008,-3.7993640480000064,-17.271066967999893,60.306299200000225,-2.249701599999943,-68.3354919999998,130.65158720000107
3.303,-1.7287274462222224,-1.7810353677777768,-1.8908373015555564,-3.796929196888895,-17.26155293355545,60.286786533333554,-2.250996377777721,-68.32101811111093,130.6258289777789
3.304,-1.728859598222222,-1.780941937777778,-1.8901221262222232,-3.7944949475555614,-17.252041294222124,60.26727680000022,-2.2522908444443877,-68.30654577777759,130.60007324444555
3.305,-1.728991399999999,-1.78084775,-1.8894068500000007,-3.7920613000000056,-17.242532049999895,60.247770000000216,-2.2535849999999433,-68.2920749999998,130.57432000000108
3.306,-1.7291228515555552,-1.7807528044444445,-1.88869147288889,-3.7896282542222277,-17.233025200888783,60.22826613333355,-2.254878844444388,-68.27760577777758,130.54856924444553
3.307,-1.7292539528888886,-1.7806571011111108,-1.88797599488889,-3.7871958102222294,-17.223520746888788,60.20876520000023,-2.2561723777777205,-68.26313811111092,130.52282097777888
3.308,-1.7293847039999992,-1.7805606399999996,-1.887260416000001,-3.7847639680000054,-17.214018687999896,60.18926720000022,-2.257465599999943,-68.2486719999998,130.49707520000112
3.309,-1.7295151048888888,-1.7804634211111101,-1.886544736222223,-3.782332727555561,-17.204519024222115,60.16977213333355,-2.258758511111055,-68.23420744444425,130.4713319111122
3.31,-1.7296451555555548,-1.7803654444444432,-1.8858289555555563,-3.7799020888888943,-17.19502175555545,60.15028000000022,-2.2600511111110544,-68.21974444444425,130.4455911111122
3.311,-1.7297748559999997,-1.7802667099999998,-1.8851130740000008,-3.7774720520000074,-17.1855268819999,60.13079080000023,-2.2613433999999435,-68.20528299999981,130.41985280000108
3.312,-1.7299042062222219,-1.7801672177777772,-1.8843970915555563,-3.7750426168888946,-17.176034403555448,60.11130453333355,-2.2626353777777215,-68.19082311111092,130.39411697777888
3.313,-1.7300332062222221,-1.780066967777778,-1.883681008222223,-3.7726137835555615,-17.166544320222116,60.091821200000226,-2.2639270444443875,-68.17636477777758,130.36838364444554
3.314,-1.7301618559999992,-1.7799659599999988,-1.8829648240000008,-3.7701855520000063,-17.1570566319999,60.07234080000022,-2.2652183999999433,-68.16190799999981,130.3426528000011
3.315,-1.7302901555555552,-1.779864194444444,-1.8822485388888897,-3.767757922222229,-17.14757133888879,60.05286333333355,-2.266509444444388,-68.14745277777759,130.31692444444553
3.316,-1.730418104888889,-1.7797616711111108,-1.88153215288889,-3.765330894222229,-17.13808844088878,60.033388800000225,-2.267800177777721,-68.13299911111092,130.29119857777886
3.317,-1.7305457039999999,-1.7796583899999994,-1.8808156660000006,-3.7629044680000057,-17.128607937999895,60.01391720000021,-2.2690905999999433,-68.11854699999981,130.26547520000108
3.318,-1.730672952888889,-1.7795543511111114,-1.8800990782222229,-3.7604786435555617,-17.11912983022212,59.99444853333355,-2.2703807111110557,-68.10409644444425,130.23975431111222
3.319,-1.7307998515555552,-1.7794495544444433,-1.8793823895555564,-3.758053420888894,-17.109654117555458,59.97498280000022,-2.2716705111110542,-68.08964744444424,130.2140359111122
3.32,-1.7309263999999995,-1.7793439999999987,-1.878665600000001,-3.7556288000000073,-17.100180799999897,59.955520000000234,-2.2729599999999435,-68.07519999999981,130.1883200000011
3.321,-1.731052598222222,-1.7792376877777767,-1.877948709555556,-3.7532047808888933,-17.090709877555454,59.93606013333354,-2.2742491777777216,-68.06075411111091,130.16260657777886
3.322,-1.7311784462222222,-1.7791306177777764,-1.8772317182222231,-3.7507813635555625,-17.081241350222122,59.916603200000225,-2.275538044444388,-68.0463097777776,130.13689564444553
3.323,-1.731303943999999,-1.7790227899999995,-1.876514626000001,-3.7483585480000077,-17.071775217999893,59.89714920000023,-2.2768265999999437,-68.0318669999998,130.1111872000011
3.324,-1.731429091555555,-1.7789142044444435,-1.8757974328888898,-3.745936334222229,-17.062311480888788,59.87769813333355,-2.278114844444387,-68.01742577777759,130.08548124444553
3.325,-1.7315538888888886,-1.77880486111111,-1.8750801388888898,-3.743514722222228,-17.052850138888786,59.85825000000021,-2.2794027777777215,-68.00298611111091,130.05977777777886
3.326,-1.7316783359999999,-1.77869476,-1.8743627440000008,-3.7410937120000067,-17.043391191999902,59.83880480000022,-2.280690399999944,-67.98854799999981,130.0340768000011
3.327,-1.7318024328888892,-1.7785839011111109,-1.873645248222223,-3.7386733035555615,-17.033934640222114,59.81936253333356,-2.281977711111054,-67.97411144444425,130.0083783111122
3.328,-1.731926179555555,-1.7784722844444434,-1.8729276515555566,-3.736253496888894,-17.02448048355545,59.79992320000022,-2.2832647111110544,-67.95967644444426,129.9826823111122
3.329,-1.732049576,-1.7783599099999985,-1.8722099540000006,-3.7338342920000063,-17.015028721999897,59.78048680000022,-2.284551399999944,-67.9452429999998,129.95698880000108
3.33,-1.7321726222222216,-1.778246777777777,-1.8714921555555564,-3.7314156888888945,-17.005579355555454,59.76105333333355,-2.2858377777777212,-67.93081111111093,129.93129777777887
3.331,-1.732295318222222,-1.7781328877777764,-1.8707742562222232,-3.7289976875555624,-16.996132384222122,59.74162280000023,-2.2871238444443875,-67.91638077777759,129.90560924444554
3.332,-1.7324176639999989,-1.7780182400000002,-1.870056256000001,-3.726580288000008,-16.9866878079999,59.722195200000215,-2.2884095999999436,-67.90195199999981,129.8799232000011
3.333,-1.7325396595555556,-1.7779028344444447,-1.8693381548888897,-3.724163490222228,-16.977245626888788,59.70277053333356,-2.2896950444443886,-67.88752477777759,129.85423964444556
3.334,-1.7326613048888886,-1.777786671111111,-1.8686199528888898,-3.7217472942222276,-16.96780584088878,59.68334880000022,-2.2909801777777217,-67.87309911111092,129.82855857777886
3.335,-1.7327825999999997,-1.777669749999999,-1.8679016500000007,-3.719331700000007,-16.958368449999895,59.66393000000022,-2.2922649999999436,-67.8586749999998,129.8028800000011
3.336,-1.732903544888889,-1.7775520711111112,-1.867183246222223,-3.716916707555562,-16.94893345422212,59.64451413333356,-2.2935495111110544,-67.84425244444427,129.7772039111122
3.337,-1.733024139555555,-1.7774336344444444,-1.8664647415555562,-3.714502316888895,-16.939500853555458,59.625101200000216,-2.294833711111055,-67.82983144444425,129.75153031111222
3.338,-1.7331443839999991,-1.7773144399999992,-1.8657461360000007,-3.712088528000006,-16.93007064799989,59.60569120000022,-2.2961175999999446,-67.8154119999998,129.72585920000108
3.339,-1.7332642782222218,-1.7771944877777783,-1.8650274295555564,-3.7096753408888965,-16.920642837555448,59.58628413333355,-2.2974011777777212,-67.80099411111092,129.70019057777887
3.34,-1.7333838222222218,-1.7770737777777774,-1.864308622222223,-3.707262755555563,-16.911217422222123,59.566880000000225,-2.2986844444443886,-67.7865777777776,129.67452444444552
3.341,-1.7335030159999993,-1.776952309999999,-1.8635897140000006,-3.7048507720000057,-16.9017944019999,59.54747880000022,-2.299967399999945,-67.77216299999981,129.6488608000011
3.342,-1.7336218595555555,-1.7768300844444433,-1.8628707048888895,-3.702439390222228,-16.892373776888782,59.52808053333355,-2.301250044444388,-67.75774977777758,129.62319964444555
3.343,-1.7337403528888884,-1.776707101111111,-1.8621515948888896,-3.700028610222228,-16.882955546888788,59.508685200000215,-2.3025323777777214,-67.74333811111092,129.59754097777886
3.344,-1.7338584959999999,-1.7765833599999996,-1.8614323840000009,-3.697618432000006,-16.873539711999904,59.489292800000214,-2.3038143999999443,-67.72892799999981,129.5718848000011
3.345,-1.7339762888888886,-1.7764588611111107,-1.860713072222223,-3.6952088555555616,-16.864126272222116,59.46990333333355,-2.3050961111110553,-67.71451944444425,129.5462311111122
3.346,-1.7340937315555554,-1.7763336044444427,-1.8599936595555562,-3.6927998808888933,-16.854715227555452,59.450516800000216,-2.306377511111055,-67.70011244444424,129.52057991111218
3.347,-1.7342108239999994,-1.7762075899999998,-1.859274146000001,-3.6903915080000065,-16.8453065779999,59.43113320000022,-2.307658599999945,-67.68570699999981,129.49493120000108
3.348,-1.7343275662222215,-1.776080817777777,-1.8585545315555565,-3.6879837368888975,-16.835900323555457,59.411752533333555,-2.3089393777777216,-67.67130311111093,129.46928497777887
3.349,-1.7344439582222217,-1.7759532877777775,-1.857834816222223,-3.685576567555561,-16.826496464222117,59.39237480000021,-2.310219844444389,-67.6569007777776,129.44364124444553
3.35,-1.73456,-1.7758250000000007,-1.8571150000000007,-3.683170000000006,-16.817094999999895,59.37300000000022,-2.3114999999999446,-67.6424999999998,129.4180000000011
3.351,-1.7346756915555557,-1.7756959544444437,-1.8563950828888898,-3.6807640342222285,-16.807695930888784,59.35362813333356,-2.312779844444388,-67.62810077777759,129.3923612444455
3.352,-1.7347910328888885,-1.7755661511111094,-1.8556750648888898,-3.678358670222229,-16.79829925688879,59.33425920000022,-2.3140593777777223,-67.61370311111094,129.36672497777886
3.353,-1.7349060239999998,-1.7754355899999985,-1.8549549460000008,-3.6759539080000057,-16.78890497799989,59.31489320000023,-2.3153385999999445,-67.59930699999981,129.34109120000107
3.354,-1.7350206648888884,-1.775304271111111,-1.8542347262222232,-3.673549747555562,-16.779513094222118,59.29553013333354,-2.3166175111110556,-67.58491244444426,129.31545991111219
3.355,-1.7351349555555555,-1.7751721944444436,-1.8535144055555564,-3.671146188888894,-16.770123605555455,59.27617000000021,-2.3178961111110556,-67.57051944444426,129.2898311111122
3.356,-1.7352488959999994,-1.7750393600000005,-1.8527939840000012,-3.668743232000006,-16.7607365119999,59.25681280000022,-2.3191743999999446,-67.5561279999998,129.2642048000011
3.357,-1.735362486222222,-1.7749057677777782,-1.8520734615555563,-3.6663408768888957,-16.751351813555452,59.23745853333354,-2.3204523777777224,-67.5417381111109,129.23858097777887
3.358,-1.7354757262222216,-1.7747714177777767,-1.851352838222223,-3.6639391235555614,-16.74196951022212,59.21810720000022,-2.321730044444389,-67.52734977777759,129.2129596444455
3.359,-1.7355886159999998,-1.7746363099999987,-1.850632114000001,-3.6615379720000067,-16.732589601999898,59.198758800000206,-2.3230073999999448,-67.51296299999981,129.1873408000011
3.36,-1.7357011555555557,-1.774500444444445,-1.8499112888888898,-3.659137422222228,-16.723212088888793,59.17941333333356,-2.3242844444443884,-67.49857777777758,129.16172444444555
3.361,-1.7358133448888888,-1.7743638211111112,-1.8491903628888897,-3.6567374742222274,-16.713836970888785,59.16007080000021,-2.3255611777777228,-67.48419411111091,129.13611057777885
3.362,-1.7359251839999992,-1.77422644,-1.8484693360000009,-3.6543381280000045,-16.704464247999894,59.14073120000022,-2.326837599999945,-67.4698119999998,129.11049920000107
3.363,-1.7360366728888885,-1.7740883011111097,-1.8477482082222232,-3.651939383555561,-16.69509392022212,59.12139453333354,-2.3281137111110555,-67.45543144444426,129.0848903111122
3.364,-1.7361478115555555,-1.7739494044444446,-1.8470269795555565,-3.6495412408888956,-16.68572598755545,59.1020608000002,-2.3293895111110556,-67.44105244444425,129.0592839111122
3.365,-1.7362585999999998,-1.7738097500000003,-1.8463056500000008,-3.647143700000006,-16.676360449999898,59.08273000000021,-2.3306649999999456,-67.4266749999998,129.03368000000108
3.366,-1.736369038222222,-1.7736693377777768,-1.8455842195555565,-3.6447467608888964,-16.666997307555455,59.06340213333354,-2.3319401777777227,-67.41229911111091,129.00807857777886
3.367,-1.7364791262222217,-1.7735281677777777,-1.8448626882222232,-3.642350423555561,-16.657636560222123,59.04407720000022,-2.3332150444443887,-67.39792477777759,128.98247964444553
3.368,-1.7365888639999998,-1.7733862399999993,-1.8441410560000009,-3.6399546880000067,-16.648278207999894,59.024755200000214,-2.3344895999999444,-67.38355199999981,128.95688320000107
3.369,-1.7366982515555551,-1.7732435544444436,-1.8434193228888898,-3.6375595542222268,-16.638922250888783,59.005436133333546,-2.335763844444389,-67.36918077777759,128.9312892444455
3.37,-1.7368072888888886,-1.7731001111111095,-1.8426974888888896,-3.6351650222222283,-16.62956868888879,58.98612000000021,-2.3370377777777227,-67.35481111111092,128.90569777777887
3.371,-1.7369159759999997,-1.7729559099999999,-1.8419755540000007,-3.632771092000006,-16.620217521999905,58.96680680000023,-2.3383113999999443,-67.34044299999982,128.8801088000011
3.372,-1.7370243128888885,-1.77281095111111,-1.8412535182222234,-3.630377763555563,-16.610868750222124,58.94749653333355,-2.3395847111110557,-67.32607644444425,128.8545223111122
3.373,-1.737132299555555,-1.7726652344444438,-1.8405313815555562,-3.6279850368888944,-16.601522373555454,58.92818920000022,-2.340857711111056,-67.31171144444426,128.82893831111218
3.374,-1.737239936,-1.77251876,-1.8398091440000006,-3.6255929120000054,-16.5921783919999,58.90888480000021,-2.342130399999945,-67.29734799999981,128.80335680000107
3.375,-1.7373472222222222,-1.7723715277777772,-1.8390868055555565,-3.623201388888896,-16.582836805555452,58.88958333333355,-2.3434027777777224,-67.28298611111092,128.77777777777885
3.376,-1.7374541582222216,-1.7722235377777769,-1.838364366222223,-3.620810467555563,-16.57349761422212,58.87028480000022,-2.3446748444443894,-67.26862577777759,128.75220124444553
3.377,-1.7375607439999996,-1.77207479,-1.837641826000001,-3.6184201480000073,-16.564160817999905,58.850989200000214,-2.3459465999999445,-67.25426699999981,128.72662720000108
3.378,-1.7376669795555548,-1.771925284444444,-1.8369191848888897,-3.616030430222228,-16.554826416888787,58.83169653333354,-2.3472180444443893,-67.2399097777776,128.70105564444555
3.379,-1.737772864888889,-1.7717750211111105,-1.8361964428888897,-3.613641314222228,-16.545494410888786,58.81240680000022,-2.348489177777723,-67.22555411111091,128.67548657777886
3.38,-1.7378783999999996,-1.7716239999999988,-1.835473600000001,-3.611252800000006,-16.536164799999895,58.793120000000215,-2.349759999999945,-67.21119999999982,128.6499200000011
3.381,-1.7379835848888887,-1.7714722211111114,-1.8347506562222233,-3.608864887555562,-16.526837584222122,58.773836133333546,-2.3510305111110554,-67.19684744444426,128.6243559111122
3.382,-1.738088419555555,-1.7713196844444439,-1.8340276115555563,-3.6064775768888957,-16.51751276355546,58.754555200000226,-2.352300711111056,-67.18249644444425,128.5987943111122
3.383,-1.7381929039999995,-1.771166389999999,-1.8333044660000009,-3.6040908680000054,-16.5081903379999,58.73527720000021,-2.3535705999999443,-67.1681469999998,128.57323520000108
3.384,-1.7382970382222225,-1.7710123377777784,-1.8325812195555566,-3.601704760888895,-16.498870307555457,58.71600213333355,-2.3548401777777226,-67.15379911111093,128.54767857777887
3.385,-1.7384008222222218,-1.770857527777777,-1.8318578722222232,-3.599319255555562,-16.489552672222125,58.696730000000215,-2.3561094444443897,-67.13945277777759,128.52212444444552
3.386,-1.7385042560000001,-1.7707019599999998,-1.8311344240000007,-3.596934352000007,-16.480237431999896,58.677460800000205,-2.357378399999945,-67.12510799999981,128.49657280000108
3.387,-1.7386073395555552,-1.7705456344444435,-1.8304108748888899,-3.594550050222228,-16.470924586888785,58.65819453333356,-2.358647044444389,-67.11076477777758,128.47102364444552
3.388,-1.738710072888889,-1.7703885511111106,-1.82968722488889,-3.5921663502222287,-16.46161413688879,58.638931200000215,-2.359915377777723,-67.09642311111092,128.44547697777887
3.389,-1.7388124559999993,-1.7702307099999994,-1.828963474000001,-3.5897832520000073,-16.452306081999907,58.61967080000022,-2.3611833999999448,-67.08208299999981,128.4199328000011
3.39,-1.7389144888888888,-1.77007211111111,-1.828239622222223,-3.587400755555562,-16.44300042222212,58.600413333333535,-2.3624511111110564,-67.06774444444426,128.39439111111218
3.391,-1.739016171555555,-1.7699127544444448,-1.8275156695555563,-3.585018860888896,-16.433697157555457,58.581158800000225,-2.363718511111056,-67.05340744444425,128.3688519111122
3.392,-1.7391175039999998,-1.7697526399999997,-1.8267916160000008,-3.582637568000006,-16.424396287999905,58.561907200000206,-2.3649855999999447,-67.03907199999982,128.3433152000011
3.393,-1.7392184862222222,-1.769591767777777,-1.8260674615555565,-3.580256876888896,-16.415097813555462,58.542658533333565,-2.366252377777723,-67.02473811111092,128.31778097777885
3.394,-1.7393191182222218,-1.769430137777777,-1.825343206222223,-3.577876787555562,-16.405801734222123,58.523412800000216,-2.3675188444443904,-67.01040577777758,128.29224924444551
3.395,-1.7394193999999992,-1.7692677499999996,-1.8246188500000007,-3.5754973000000074,-16.396508049999902,58.504170000000215,-2.368784999999945,-66.9960749999998,128.26672000000107
3.396,-1.7395193315555555,-1.7691046044444438,-1.8238943928888898,-3.573118414222227,-16.38721676088879,58.48493013333355,-2.37005084444439,-66.98174577777759,128.24119324444553
3.397,-1.7396189128888886,-1.7689407011111098,-1.82316983488889,-3.5707401302222284,-16.377927866888797,58.46569320000022,-2.371316377777723,-66.96741811111092,128.21566897777888
